geoidcty,period,year,month,total_gen,capacity_mw,smoke_days,total_pm,avg_pm_smoke
35051,2020-10,2020,10,416.97,2.9,32,197.14907993,6.19036015088235
35051,2020-11,2020,11,335.03,2.9,0,0,0
35051,2020-12,2020,12,308.95,2.9,0,0,0
35055,2013-01,2013,01,316.4,2.3,0,0,0
35055,2013-02,2013,02,340.82,2.3,0,0,0
35055,2013-03,2013,03,431.52,2.3,2,0.07646312,0.03823156
35055,2013-04,2013,04,413.49,2.3,0,0,0
35055,2013-05,2013,05,466.41,2.3,0,0,0
35055,2013-06,2013,06,445.88,2.3,44,172.58425185,3.92895777996894
35055,2013-07,2013,07,437.4,2.3,17,25.63636210378,1.51553931062667
35055,2013-08,2013,08,428.35,2.3,8,11.3169003,1.4146125375
35055,2013-09,2013,09,410.83,2.3,1,0.1691718,0.0845859
35055,2013-10,2013,10,451.55,2.3,0,0,0
35055,2013-11,2013,11,334.71,2.3,0,0,0
35055,2013-12,2013,12,320.64,2.3,0,0,0
35055,2014-01,2014,01,188.24,2.3,0,0,0
35055,2014-02,2014,02,181.7,2.3,0,0,0
35055,2014-03,2014,03,227.6,2.3,0,0,0
35055,2014-04,2014,04,219.95,2.3,0,0,0
35055,2014-05,2014,05,409.16,2.3,0,0,0
35055,2014-06,2014,06,908.29,2.3,5,1.73071054,0.330405650833333
35055,2014-07,2014,07,754.93,2.3,12,7.3297410955,0.622569062878571
35055,2014-08,2014,08,740.88,2.3,6,4.9813517,0.830225283333333
35055,2014-09,2014,09,667.47,2.3,4,8.4934889,2.123372225
35055,2014-10,2014,10,708.35,2.3,4,5.9712468,1.4928117
35055,2014-11,2014,11,536.07,2.3,0,0,0
35055,2014-12,2014,12,436.35,2.3,0,0,0
35055,2015-01,2015,01,259.86,2.3,0,0,0
35055,2015-02,2015,02,346.47,2.3,0,0,0
35055,2015-03,2015,03,405.99,2.3,0,0,0
35055,2015-04,2015,04,476.19,2.3,7,16.1797557,2.34826650416667
35055,2015-05,2015,05,499.75,2.3,0,0,0
35055,2015-06,2015,06,468.54,2.3,8,14.140352,1.767544
35055,2015-07,2015,07,446.63,2.3,5,2.71807072401,0.533190463168333
35055,2015-08,2015,08,460.85,2.3,13,54.54938035,4.23095779880952
35055,2015-09,2015,09,401.43,2.3,0,0,0
35055,2015-10,2015,10,337.81,2.3,2,2.671812,1.335906
35055,2015-11,2015,11,309.72,2.3,0,0,0
35055,2015-12,2015,12,278.78,2.3,0,0,0
35055,2016-01,2016,01,197.88,2.3,0,0,0
35055,2016-02,2016,02,240.5,2.3,0,0,0
35055,2016-03,2016,03,299.1,2.3,0,0,0
35055,2016-04,2016,04,303.13,2.3,0,0,0
35055,2016-05,2016,05,334.15,2.3,4,5.31933,1.3298325
35055,2016-06,2016,06,305.06,2.3,14,15.010150267,1.17914239927778
35055,2016-07,2016,07,322.48,2.3,14,12.80680407,0.914771719285714
35055,2016-08,2016,08,405.12,2.3,9,2.817196489,0.324529725916667
35055,2016-09,2016,09,484.14,2.3,4,2.10778261,0.5269456525
35055,2016-10,2016,10,589.71,2.3,8,6.93245192,0.86655649
35055,2016-11,2016,11,527.51,2.3,2,0.333406,0.166703
35055,2016-12,2016,12,442.23,2.3,0,0,0
35055,2017-01,2017,01,210.11,2.3,0,0,0
35055,2017-02,2017,02,236.95,2.3,0,0,0
35055,2017-03,2017,03,405.92,2.3,1,0.007613073,0.0038065365
35055,2017-04,2017,04,448.06,2.3,0,0,0
35055,2017-05,2017,05,481.57,2.3,9,4.61088211,0.5196749705
35055,2017-06,2017,06,524.88,2.3,39,106.17044189,2.71649555809524
35055,2017-07,2017,07,382.46,2.3,11,16.75592239151,1.53510089562583
35055,2017-08,2017,08,420.37,2.3,10,4.981325715,0.479565964833333
35055,2017-09,2017,09,402.38,2.3,21,86.216960722,4.1149542505
35055,2017-10,2017,10,382.77,2.3,4,2.260921289,0.7710568815
35055,2017-11,2017,11,241.53,2.3,0,0,0
35055,2017-12,2017,12,225.03,2.3,0,0,0
35055,2018-01,2018,01,260.05,2.3,0,0,0
35055,2018-02,2018,02,305.83,2.3,4,2.831133318,0.888561219666667
35055,2018-03,2018,03,395.47,2.3,1,0.01618677,0.008093385
35055,2018-04,2018,04,479.27,2.3,6,18.837712,3.403541
35055,2018-05,2018,05,552.3,2.3,12,38.429449,3.20245408333333
35055,2018-06,2018,06,593.53,2.3,28,70.5203487136,2.51858388262857
35055,2018-07,2018,07,517.34,2.3,27,67.7005357148,2.50534346176484
35055,2018-08,2018,08,516.52,2.3,33,120.90678222,3.66911209305147
35055,2018-09,2018,09,496.43,2.3,9,19.16382611,2.158175386
35055,2018-10,2018,10,370.19,2.3,2,1.1180424,0.5590212
35055,2018-11,2018,11,305.15,2.3,0,0,0
35055,2018-12,2018,12,220.94,2.3,0,0,0
35055,2019-01,2019,01,236.02,2.3,0,0,0
35055,2019-02,2019,02,248.69,2.3,0,0,0
35055,2019-03,2019,03,370.48,2.3,0,0,0
35055,2019-04,2019,04,436.13,2.3,0,0,0
35055,2019-05,2019,05,464.32,2.3,2,3.359398,1.679699
35055,2019-06,2019,06,522.28,2.3,18,20.226176072,1.13736914735
35055,2019-07,2019,07,494.36,2.3,13,16.030091077,1.2684030998125
35055,2019-08,2019,08,503.25,2.3,5,6.1810943,1.27349055
35055,2019-09,2019,09,415.41,2.3,6,4.46301088686,0.74383514781
35055,2019-10,2019,10,408.33,2.3,10,9.3787156982,0.98148789985
35055,2019-11,2019,11,253.78,2.3,3,0.451024984,0.124522096
35055,2019-12,2019,12,184.98,2.3,0,0,0
35055,2020-01,2020,01,463.27,3.9,0,0,0
35055,2020-02,2020,02,486.57,3.9,1,0.0001917413,9.587065e-05
35055,2020-03,2020,03,556.09,3.9,0,0,0
35055,2020-04,2020,04,773.32,3.9,0,0,0
35055,2020-05,2020,05,1684.35,7,1,0.0005789707,0.000192990233333333
35055,2020-06,2020,06,1582.82,7,31,76.189856826682,2.46021241747521
35055,2020-07,2020,07,1547.74,7,11,11.512276811,1.10785000473333
35055,2020-08,2020,08,1461.87,7,57,352.2864554,6.16446592246589
35055,2020-09,2020,09,1287.11,7,61,264.010939037,4.3353721426579
35055,2020-10,2020,10,1230.9,7,40,200.5851129197,5.01573862317967
35055,2020-11,2020,11,989,7,0,0,0
35055,2020-12,2020,12,912,7,0,0,0
35057,2018-10,2018,10,500.18,2,0,0,0
35057,2018-11,2018,11,412.3,2,3,3.1218825,1.0406275
35057,2018-12,2018,12,298.52,2,0,0,0
35057,2019-01,2019,01,272.11,2,0,0,0
35057,2019-02,2019,02,286.72,2,0,0,0
35057,2019-03,2019,03,427.13,2,0,0,0
35057,2019-04,2019,04,502.83,2,0,0,0
35057,2019-05,2019,05,535.33,2,4,2.43731734,0.609329335
35057,2019-06,2019,06,602.14,2,14,37.54916408,2.68208314857143
35057,2019-07,2019,07,569.95,2,9,6.290698983,0.698966553666667
35057,2019-08,2019,08,580.2,2,6,8.58907743,1.431512905
35057,2019-09,2019,09,478.94,2,0,0,0
35057,2019-10,2019,10,470.77,2,0,0,0
35057,2019-11,2019,11,292.6,2,2,1.999122,0.999561
35057,2019-12,2019,12,7130.27,52,0,0,0
35057,2020-01,2020,01,9086.32,52,0,0,0
35057,2020-02,2020,02,9340.34,52,0,0,0
35057,2020-03,2020,03,12020.11,52,0,0,0
35057,2020-04,2020,04,15047.75,52,0,0,0
35057,2020-05,2020,05,16122.52,52,2,1.5375756,0.7687878
35057,2020-06,2020,06,13007.57,52,32,104.62935506,3.26880968803922
35057,2020-07,2020,07,13764.46,52,9,10.5841389,1.174619935
35057,2020-08,2020,08,14018.36,52,32,221.224045,6.91325140625
35057,2020-09,2020,09,13170.05,52,41,227.574047575,5.55172147857143
35057,2020-10,2020,10,12503.04,52,27,139.78159998,5.18669894159341
35057,2020-11,2020,11,9638.63,52,0,0,0
35057,2020-12,2020,12,9113.85,52,0,0,0
35061,2013-01,2013,01,810.45,7,0,0,0
35061,2013-02,2013,02,873,7,0,0,0
35061,2013-03,2013,03,1105.32,7,0,0,0
35061,2013-04,2013,04,1059.15,7,1,0.001107631,0.001107631
35061,2013-05,2013,05,1194.71,7,1,6.969919e-06,6.969919e-06
35061,2013-06,2013,06,1142.11,7,12,42.8626,3.57188333333333
35061,2013-07,2013,07,1120.4,7,6,18.939976,3.15666266666667
35061,2013-08,2013,08,1097.22,7,2,5.017539,2.5087695
35061,2013-09,2013,09,1052.34,7,1,2.113297,2.113297
35061,2013-10,2013,10,2613.4,15.4,0,0,0
35061,2013-11,2013,11,1937.19,15.4,0,0,0
35061,2013-12,2013,12,1855.73,15.4,0,0,0
35061,2014-01,2014,01,1113.04,15.4,0,0,0
35061,2014-02,2014,02,1074.42,15.4,1,0.00012302,6.151e-05
35061,2014-03,2014,03,1345.8,15.4,1,0.2531136,0.1265568
35061,2014-04,2014,04,1300.59,15.4,0,0,0
35061,2014-05,2014,05,2419.4,15.4,7,7.1502641015,0.9415427995
35061,2014-06,2014,06,5370.74,15.4,2,4.450637,2.2253185
35061,2014-07,2014,07,4463.93,15.4,6,4.99772115208,0.832953525346667
35061,2014-08,2014,08,4380.88,15.4,0,0,0
35061,2014-09,2014,09,3946.74,15.4,0,0,0
35061,2014-10,2014,10,4188.49,15.4,0,0,0
35061,2014-11,2014,11,3169.8,15.4,0,0,0
35061,2014-12,2014,12,2580.18,15.4,0,0,0
35061,2015-01,2015,01,3030.51,24.5,0,0,0
35061,2015-02,2015,02,4040.49,24.5,0,0,0
35061,2015-03,2015,03,4734.58,24.5,0,0,0
35061,2015-04,2015,04,5553.38,24.5,6,10.4118817,1.73531361666667
35061,2015-05,2015,05,5828.07,24.5,0,0,0
35061,2015-06,2015,06,5464.04,24.5,9,28.13209,3.12578777777778
35061,2015-07,2015,07,5208.55,24.5,0,0,0
35061,2015-08,2015,08,5374.42,24.5,12,59.551914,4.9626595
35061,2015-09,2015,09,4681.44,24.5,0,0,0
35061,2015-10,2015,10,3939.46,24.5,0,0,0
35061,2015-11,2015,11,3611.89,24.5,0,0,0
35061,2015-12,2015,12,3525.21,34.5,0,0,0
35061,2016-01,2016,01,3680.05,34.5,0,0,0
35061,2016-02,2016,02,4472.82,34.5,0,0,0
35061,2016-03,2016,03,5562.53,34.5,1,0.001667818,0.0004169545
35061,2016-04,2016,04,5637.48,34.5,0,0,0
35061,2016-05,2016,05,6214.25,34.5,17,31.08730345778,1.88260303392292
35061,2016-06,2016,06,5673.39,34.5,43,144.0814858,3.34425404886364
35061,2016-07,2016,07,5997.39,34.5,9,24.76935544,2.870822995
35061,2016-08,2016,08,7534.21,34.5,8,6.9298881,0.8662360125
35061,2016-09,2016,09,9003.78,34.5,1,2.521139e-06,6.3028475e-07
35061,2016-10,2016,10,10967.19,34.5,0,0,0
35061,2016-11,2016,11,9810.52,34.5,0,0,0
35061,2016-12,2016,12,8224.41,34.5,0,0,0
35061,2017-01,2017,01,3926.03,34.5,0,0,0
35061,2017-02,2017,02,4427.61,34.5,0,0,0
35061,2017-03,2017,03,7585.17,34.5,1,0.001925859,0.00048146475
35061,2017-04,2017,04,8372.7,34.5,1,0.3195231,0.079880775
35061,2017-05,2017,05,8998.66,34.5,21,50.13458256828,2.47106874708143
35061,2017-06,2017,06,9808.04,34.5,53,184.828414,3.49656885677083
35061,2017-07,2017,07,7146.71,34.5,20,69.443187,3.47215935
35061,2017-08,2017,08,7855.28,34.5,14,20.3835577826,1.55122651313
35061,2017-09,2017,09,7519.04,34.5,22,129.3151495866,6.02392497095
35061,2017-10,2017,10,7152.53,34.5,6,14.697468493,2.99935904108333
35061,2017-11,2017,11,4513.36,34.5,0,0,0
35061,2017-12,2017,12,4870.94,44.5,0,0,0
35061,2018-01,2018,01,5647.47,44.5,4,7.549314,1.8873285
35061,2018-02,2018,02,6641.52,44.5,0,0,0
35061,2018-03,2018,03,8588.21,44.5,3,2.8083312,0.7020828
35061,2018-04,2018,04,10408.03,44.5,16,31.24596063667,1.95287253979188
35061,2018-05,2018,05,11994.05,44.5,29,102.030654578,3.4673320136746
35061,2018-06,2018,06,12889.49,44.5,33,123.94584728,3.74268003583333
35061,2018-07,2018,07,11234.8,44.5,25,41.12148016052,1.65589109390208
35061,2018-08,2018,08,11216.92,44.5,45,168.0166876491,3.76228859155322
35061,2018-09,2018,09,10780.83,44.5,0,0,0
35061,2018-10,2018,10,8039.09,44.5,0,0,0
35061,2018-11,2018,11,6626.67,44.5,11,21.89272234,1.98312478875
35061,2018-12,2018,12,4797.96,44.5,0,0,0
35061,2019-01,2019,01,5461.78,44.5,1,0.2583613,0.064590325
35061,2019-02,2019,02,5755.09,44.5,0,0,0
35061,2019-03,2019,03,10679.62,54.5,2,0.21854085,0.021854085
35061,2019-04,2019,04,12572.3,54.5,0,0,0
35061,2019-05,2019,05,13384.81,54.5,8,9.7917382726,1.65091211363
35061,2019-06,2019,06,17329.84,64.5,64,190.511508353,2.98520570020403
35061,2019-07,2019,07,16403.37,64.5,24,44.4752975077,1.868422613308
35061,2019-08,2019,08,16698.38,64.5,24,35.2884129092,1.48009587106667
35061,2019-09,2019,09,13783.93,64.5,0,0,0
35061,2019-10,2019,10,13548.99,64.5,3,4.5727344,0.91454688
35061,2019-11,2019,11,8420.94,64.5,10,23.768621,2.3768621
35061,2019-12,2019,12,6138.03,64.5,0,0,0
35061,2020-01,2020,01,9605.1,64.5,0,0,0
35061,2020-02,2020,02,10088.19,64.5,0,0,0
35061,2020-03,2020,03,11529.59,64.5,1,0.06197177,0.012394354
35061,2020-04,2020,04,16033.43,64.5,0,0,0
35061,2020-05,2020,05,17872.16,64.5,5,6.0033911185,1.2006782237
35061,2020-06,2020,06,16794.9,64.5,78,334.230904997,4.28223031534653
35061,2020-07,2020,07,16422.59,64.5,17,25.4399868553,1.55461384754533
35061,2020-08,2020,08,15511.42,64.5,80,542.009154,6.775114425
35061,2020-09,2020,09,13657.05,64.5,100,669.0510342,6.690510342
35061,2020-10,2020,10,13060.69,64.5,66,378.61536307403,5.74054545553453
35061,2020-11,2020,11,10493.97,64.5,0,0,0
35061,2020-12,2020,12,9676.98,64.5,0,0,0
41001,2020-01,2020,01,154.85,2.8,0,0,0
41001,2020-02,2020,02,2502.81,17.8,0,0,0
41001,2020-03,2020,03,2871.2,17.8,1,0.0001439529,7.197645e-05
41001,2020-04,2020,04,4195.69,17.8,0,0,0
41001,2020-05,2020,05,4138.27,17.8,0,0,0
41001,2020-06,2020,06,4657.09,17.8,0,0,0
41001,2020-07,2020,07,5083.75,17.8,18,35.225475086,1.95697083811111
41001,2020-08,2020,08,4370.57,17.8,35,316.995564123184,9.06208547049122
41001,2020-09,2020,09,3358.72,17.8,50,1566.04952869194,31.3209905738388
41001,2020-10,2020,10,2943.3,17.8,21,127.85697156401,6.14563359265889
41001,2020-11,2020,11,1455.68,17.8,17,15.642092102475,0.934634873265799
41001,2020-12,2020,12,1193.09,17.8,3,0.638826949703,0.31165818742575
41003,2014-03,2014,03,108.66,1.2,0,0,0
41003,2014-04,2014,04,128.58,1.2,1,1.400368,1.400368
41003,2014-05,2014,05,147.72,1.2,2,2.83789,1.418945
41003,2014-06,2014,06,163.83,1.2,0,0,0
41003,2014-07,2014,07,151.6,1.2,5,9.1362486,1.82724972
41003,2014-08,2014,08,164.03,1.2,18,49.2069126,2.73371736666667
41003,2014-09,2014,09,160.05,1.2,9,49.519447,5.50216077777778
41003,2014-10,2014,10,144.53,1.2,0,0,0
41003,2014-11,2014,11,120.11,1.2,0,0,0
41003,2014-12,2014,12,81.9,1.2,0,0,0
41003,2015-01,2015,01,81.04,1.2,0,0,0
41003,2015-02,2015,02,102.13,1.2,0,0,0
41003,2015-03,2015,03,149.67,1.2,0,0,0
41003,2015-04,2015,04,167.98,1.2,6,12.4402738,2.07337896666667
41003,2015-05,2015,05,168.85,1.2,6,7.5191788,1.25319646666667
41003,2015-06,2015,06,173.97,1.2,2,5.616449,2.8082245
41003,2015-07,2015,07,180.05,1.2,6,6.6880598,1.11467663333333
41003,2015-08,2015,08,182.24,1.2,19,139.0235085,7.31702676315789
41003,2015-09,2015,09,150.39,1.2,4,7.43524204,1.85881051
41003,2015-10,2015,10,126.7,1.2,3,4.5775307,1.52584356666667
41003,2015-11,2015,11,117.37,1.2,0,0,0
41003,2015-12,2015,12,96.61,1.2,0,0,0
41003,2016-01,2016,01,58.73,1.2,0,0,0
41003,2016-02,2016,02,98.04,1.2,0,0,0
41003,2016-03,2016,03,108.21,1.2,0,0,0
41003,2016-04,2016,04,126.06,1.2,0,0,0
41003,2016-05,2016,05,156.7,1.2,0,0,0
41003,2016-06,2016,06,150.29,1.2,1,0.3159901,0.3159901
41003,2016-07,2016,07,175.45,1.2,2,0.4819648,0.2409824
41003,2016-08,2016,08,173.02,1.2,7,10.1511817,1.45016881428571
41003,2016-09,2016,09,152.65,1.2,0,0,0
41003,2016-10,2016,10,128.68,1.2,1,1.788519,1.788519
41003,2016-11,2016,11,110.54,1.2,0,0,0
41003,2016-12,2016,12,80.63,1.2,0,0,0
41003,2017-01,2017,01,69.04,1.2,0,0,0
41003,2017-02,2017,02,77.11,1.2,0,0,0
41003,2017-03,2017,03,143.8,1.2,0,0,0
41003,2017-04,2017,04,151.5,1.2,0,0,0
41003,2017-05,2017,05,190.49,1.2,1,1.729494,1.729494
41003,2017-06,2017,06,206.43,1.2,0,0,0
41003,2017-07,2017,07,188.17,1.2,8,4.8652325,0.6081540625
41003,2017-08,2017,08,173.9,1.2,23,270.8108152,11.7743832695652
41003,2017-09,2017,09,162.38,1.2,13,272.525213,20.9634779230769
41003,2017-10,2017,10,149.59,1.2,3,8.8217801,2.94059336666667
41003,2017-11,2017,11,91.92,1.2,0,0,0
41003,2017-12,2017,12,87.67,1.2,4,35.080758,8.7701895
41003,2018-01,2018,01,57.54,1.2,0,0,0
41003,2018-02,2018,02,81.05,1.2,0,0,0
41003,2018-03,2018,03,92.94,1.2,0,0,0
41003,2018-04,2018,04,116.32,1.2,0,0,0
41003,2018-05,2018,05,140.32,1.2,2,5.373101,2.6865505
41003,2018-06,2018,06,151.34,1.2,1,0.5634675,0.5634675
41003,2018-07,2018,07,131.42,1.2,8,11.6116857,1.4514607125
41003,2018-08,2018,08,131.83,1.2,25,224.13264095,8.965305638
41003,2018-09,2018,09,124.59,1.2,5,11.8478765,2.3695753
41003,2018-10,2018,10,97.87,1.2,3,12.9435617,4.31452056666667
41003,2018-11,2018,11,67.34,1.2,7,41.144024,5.87771771428572
41003,2018-12,2018,12,53.43,1.2,2,4.898981,2.4494905
41003,2019-01,2019,01,51.63,1.2,0,0,0
41003,2019-02,2019,02,59.99,1.2,0,0,0
41003,2019-03,2019,03,91.73,1.2,0,0,0
41003,2019-04,2019,04,106.59,1.2,0,0,0
41003,2019-05,2019,05,111.24,1.2,4,8.0348335,2.008708375
41003,2019-06,2019,06,134.56,1.2,5,2.740286622,0.5480573244
41003,2019-07,2019,07,132.69,1.2,10,6.78017836,0.678017836
41003,2019-08,2019,08,129.94,1.2,3,4.8308139,1.6102713
41003,2019-09,2019,09,106,1.2,1,0.1741925,0.1741925
41003,2019-10,2019,10,97.34,1.2,6,20.7454787,3.45757978333333
41003,2019-11,2019,11,62.19,1.2,0,0,0
41003,2019-12,2019,12,40.09,1.2,2,12.791201,6.3956005
41003,2020-01,2020,01,34.38,1.2,0,0,0
41003,2020-02,2020,02,89.21,1.2,0,0,0
41003,2020-03,2020,03,102.34,1.2,2,4.827714,2.413857
41003,2020-04,2020,04,149.55,1.2,0,0,0
41003,2020-05,2020,05,147.5,1.2,0,0,0
41003,2020-06,2020,06,166,1.2,0,0,0
41003,2020-07,2020,07,181.2,1.2,10,17.2733434,1.72733434
41003,2020-08,2020,08,155.78,1.2,8,7.082346873,0.885293359125
41003,2020-09,2020,09,119.72,1.2,23,2308.1947135,100.356291891304
41003,2020-10,2020,10,104.91,1.2,7,48.793387,6.97048385714286
41003,2020-11,2020,11,51.89,1.2,6,19.8833481,3.31389135
41003,2020-12,2020,12,42.53,1.2,1,2.987827,2.987827
41005,2013-01,2013,01,35.09,1.7,0,0,0
41005,2013-02,2013,02,71.87,1.7,0,0,0
41005,2013-03,2013,03,122.38,1.7,0,0,0
41005,2013-04,2013,04,129.04,1.7,0,0,0
41005,2013-05,2013,05,145.2,1.7,2,4.54531,2.272655
41005,2013-06,2013,06,185.03,1.7,0,0,0
41005,2013-07,2013,07,174.61,1.7,7,9.9960405,1.42800578571429
41005,2013-08,2013,08,234.95,1.7,10,20.3807805,2.03807805
41005,2013-09,2013,09,228.38,1.7,1,2.106029,2.106029
41005,2013-10,2013,10,202.2,1.7,4,14.978674131,3.74466853275
41005,2013-11,2013,11,201.25,1.7,0,0,0
41005,2013-12,2013,12,210,1.7,0,0,0
41005,2014-01,2014,01,78.18,1.7,1,3.124209,3.124209
41005,2014-02,2014,02,89.16,1.7,0,0,0
41005,2014-03,2014,03,156.97,1.7,0,0,0
41005,2014-04,2014,04,185.76,1.7,1,1.604206,1.604206
41005,2014-05,2014,05,213.4,1.7,2,2.733583,1.3667915
41005,2014-06,2014,06,236.68,1.7,0,0,0
41005,2014-07,2014,07,219.02,1.7,3,4.5946779,1.5315593
41005,2014-08,2014,08,236.97,1.7,16,54.1162188,3.382263675
41005,2014-09,2014,09,231.23,1.7,10,81.5265933,8.15265933
41005,2014-10,2014,10,208.8,1.7,0,0,0
41005,2014-11,2014,11,173.51,1.7,0,0,0
41005,2014-12,2014,12,118.32,1.7,0,0,0
41005,2015-01,2015,01,95.93,1.7,0,0,0
41005,2015-02,2015,02,120.91,1.7,0,0,0
41005,2015-03,2015,03,177.19,1.7,0,0,0
41005,2015-04,2015,04,198.87,1.7,6,10.2314545,1.70524241666667
41005,2015-05,2015,05,199.89,1.7,6,7.0295049,1.17158415
41005,2015-06,2015,06,205.96,1.7,2,5.103783,2.5518915
41005,2015-07,2015,07,213.16,1.7,6,8.6107813,1.43513021666667
41005,2015-08,2015,08,215.74,1.7,19,182.1943155,9.5891745
41005,2015-09,2015,09,178.04,1.7,4,8.4582387,2.114559675
41005,2015-10,2015,10,149.99,1.7,1,0.4876414,0.4876414
41005,2015-11,2015,11,138.95,1.7,0,0,0
41005,2015-12,2015,12,114.37,1.7,0,0,0
41005,2016-01,2016,01,73.66,1.7,0,0,0
41005,2016-02,2016,02,122.95,1.7,0,0,0
41005,2016-03,2016,03,135.71,1.7,0,0,0
41005,2016-04,2016,04,158.1,1.7,0,0,0
41005,2016-05,2016,05,196.52,1.7,1,1.367849,1.367849
41005,2016-06,2016,06,188.48,1.7,0,0,0
41005,2016-07,2016,07,220.03,1.7,3,1.5086297,0.502876566666667
41005,2016-08,2016,08,216.99,1.7,6,8.9314017,1.48856695
41005,2016-09,2016,09,191.44,1.7,2,0.13611281,0.068056405
41005,2016-10,2016,10,161.38,1.7,0,0,0
41005,2016-11,2016,11,138.64,1.7,0,0,0
41005,2016-12,2016,12,101.12,1.7,0,0,0
41005,2017-01,2017,01,78.87,1.7,0,0,0
41005,2017-02,2017,02,88.1,1.7,0,0,0
41005,2017-03,2017,03,164.28,1.7,0,0,0
41005,2017-04,2017,04,173.08,1.7,0,0,0
41005,2017-05,2017,05,217.62,1.7,0,0,0
41005,2017-06,2017,06,235.84,1.7,0,0,0
41005,2017-07,2017,07,214.97,1.7,9,5.4551788,0.606130977777778
41005,2017-08,2017,08,198.66,1.7,24,292.2153701,12.1756404208333
41005,2017-09,2017,09,185.51,1.7,14,248.754369,17.7681692142857
41005,2017-10,2017,10,170.9,1.7,2,5.593537255,2.7967686275
41005,2017-11,2017,11,105.02,1.7,0,0,0
41005,2017-12,2017,12,100.16,1.7,4,27.958495,6.98962375
41005,2018-01,2018,01,187.72,3.9,0,0,0
41005,2018-02,2018,02,264.44,3.9,0,0,0
41005,2018-03,2018,03,303.23,3.9,0,0,0
41005,2018-04,2018,04,379.48,3.9,0,0,0
41005,2018-05,2018,05,457.79,3.9,0,0,0
41005,2018-06,2018,06,493.76,3.9,4,4.0578385,0.92780725
41005,2018-07,2018,07,428.76,3.9,20,35.7119901475011,1.77207744104803
41005,2018-08,2018,08,430.09,3.9,52,584.556511777,11.2548904437519
41005,2018-09,2018,09,406.48,3.9,9,41.4024156,4.5476504325
41005,2018-10,2018,10,319.28,3.9,8,31.9255245,4.30664927
41005,2018-11,2018,11,219.7,3.9,10,61.638873,6.1638873
41005,2018-12,2018,12,174.32,3.9,3,11.397695,3.239176
41005,2019-01,2019,01,251.23,3.9,0,0,0
41005,2019-02,2019,02,291.94,3.9,0,0,0
41005,2019-03,2019,03,446.43,3.9,0,0,0
41005,2019-04,2019,04,921.21,6.1,0,0,0
41005,2019-05,2019,05,961.38,6.1,10,22.668810107,2.30214404502778
41005,2019-06,2019,06,1162.89,6.1,16,11.4440882851893,0.700717404732739
41005,2019-07,2019,07,1146.76,6.1,40,32.1694569,0.80083606031746
41005,2019-08,2019,08,1122.95,6.1,20,34.8043210704,1.84190273816296
41005,2019-09,2019,09,916.09,6.1,6,7.578619487677,1.31270465974189
41005,2019-10,2019,10,841.21,6.1,15,24.2345793,1.65642926571429
41005,2019-11,2019,11,590.94,8.3,6,10.67952973,1.9615771825
41005,2019-12,2019,12,401,10.2,10,90.513142,9.6570015
41005,2020-01,2020,01,414.44,10.2,0,0,0
41005,2020-02,2020,02,3578.5,30.2,1,0,0
41005,2020-03,2020,03,4105.22,30.2,0,0,0
41005,2020-04,2020,04,5998.95,30.2,0,0,0
41005,2020-05,2020,05,5916.84,30.2,0,0,0
41005,2020-06,2020,06,7285.47,33.3,0,0,0
41005,2020-07,2020,07,8551.48,36.3,67,126.479947596,1.89573349456061
41005,2020-08,2020,08,7351.84,36.3,66,82.836592838,1.25509989148485
41005,2020-09,2020,09,5649.75,36.3,142,13844.59692404,97.5108490882911
41005,2020-10,2020,10,5054.15,38.6,49,328.7684416129,6.69843821366573
41005,2020-11,2020,11,2499.64,38.6,30,131.2907339,4.43601318285714
41005,2020-12,2020,12,2511.74,51.4,4,12.940629,1.84866128571429
41013,2017-10,2017,10,6846,56.3,3,6.2925654,2.0975218
41013,2017-11,2017,11,4247,56.3,0,0,0
41013,2017-12,2017,12,4495,56.3,1,18.85337,18.85337
41013,2018-01,2018,01,3598,56.3,1,0.3401329,0.3401329
41013,2018-02,2018,02,5525,56.3,1,0.1006728,0.1006728
41013,2018-03,2018,03,8381,56.3,0,0,0
41013,2018-04,2018,04,11434,56.3,1,2.953466,2.953466
41013,2018-05,2018,05,14701,56.3,2,7.559196,3.779598
41013,2018-06,2018,06,17095,56.3,7,28.552206215,4.07888660214286
41013,2018-07,2018,07,19576,56.3,18,69.9409261,3.88560700555556
41013,2018-08,2018,08,15708,56.3,28,430.5226994,15.3758106928571
41013,2018-09,2018,09,13254,56.3,12,69.8831849,5.82359874166667
41013,2018-10,2018,10,8099,56.3,7,30.563094827,4.36615640385714
41013,2018-11,2018,11,5766,56.3,2,0.087615446,0.043807723
41013,2018-12,2018,12,3469,56.3,1,0.8409158,0.8409158
41013,2019-01,2019,01,4756,56.3,0,0,0
41013,2019-02,2019,02,3088,56.3,0,0,0
41013,2019-03,2019,03,10737,56.3,0,0,0
41013,2019-04,2019,04,11503,56.3,0,0,0
41013,2019-05,2019,05,14535,56.3,3,3.3800475,1.1266825
41013,2019-06,2019,06,18301,56.3,7,7.38183002,1.05454714571429
41013,2019-07,2019,07,17079,56.3,14,17.3529249238,1.23949463741429
41013,2019-08,2019,08,16529,56.3,10,20.184859799,2.0184859799
41013,2019-09,2019,09,10970,56.3,8,41.7036501,5.2129562625
41013,2019-10,2019,10,9480,56.3,7,12.3301722,1.76145317142857
41013,2019-11,2019,11,5433,56.3,1,6.208091,6.208091
