period,plantCode,plantName,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,gross.generation,gross.generation.units
2019-10,61906,Phoebe Solar,SUN,Solar,TX,Texas,PV,53121,megawatthours
2020-01,61906,Phoebe Solar,SUN,Solar,TX,Texas,PV,37911,megawatthours
2019-12,61906,Phoebe Solar,SUN,Solar,TX,Texas,PV,37177,megawatthours
2019-06,61906,Phoebe Solar,SUN,Solar,TX,Texas,PV,7141,megawatthours
2020-12,61906,Phoebe Solar,SUN,Solar,TX,Texas,PV,33396,megawatthours
2020-09,61906,Phoebe Solar,SUN,Solar,TX,Texas,PV,51872,megawatthours
2020-03,61906,Phoebe Solar,SUN,Solar,TX,Texas,PV,42064,megawatthours
2019-11,61906,Phoebe Solar,SUN,Solar,TX,Texas,PV,36131,megawatthours
2020-11,61906,Phoebe Solar,SUN,Solar,TX,Texas,PV,37856,megawatthours
2020-02,61906,Phoebe Solar,SUN,Solar,TX,Texas,PV,38551,megawatthours
2020-11,61962,Holstein 1 Solar Farm,SUN,Solar,TX,Texas,PV,29276,megawatthours
2020-08,61962,Holstein 1 Solar Farm,SUN,Solar,TX,Texas,PV,52179,megawatthours
2020-06,61962,Holstein 1 Solar Farm,SUN,Solar,TX,Texas,PV,53074,megawatthours
2020-07,61962,Holstein 1 Solar Farm,SUN,Solar,TX,Texas,PV,54178,megawatthours
2020-05,61962,Holstein 1 Solar Farm,SUN,Solar,TX,Texas,PV,68306,megawatthours
2020-10,61962,Holstein 1 Solar Farm,SUN,Solar,TX,Texas,PV,38648,megawatthours
2020-12,61962,Holstein 1 Solar Farm,SUN,Solar,TX,Texas,PV,26619,megawatthours
2020-09,61962,Holstein 1 Solar Farm,SUN,Solar,TX,Texas,PV,37967,megawatthours
2020-11,62141,Rambler,SUN,Solar,TX,Texas,PV,31913,megawatthours
2020-06,62141,Rambler,SUN,Solar,TX,Texas,PV,4690,megawatthours
2020-08,62141,Rambler,SUN,Solar,TX,Texas,PV,60463,megawatthours
2020-07,62141,Rambler,SUN,Solar,TX,Texas,PV,45925,megawatthours
2020-10,62141,Rambler,SUN,Solar,TX,Texas,PV,40959,megawatthours
2020-09,62141,Rambler,SUN,Solar,TX,Texas,PV,42366,megawatthours
2020-12,62141,Rambler,SUN,Solar,TX,Texas,PV,29904,megawatthours
2020-02,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,PV,131.21,megawatthours
2019-08,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,PV,245.66,megawatthours
2019-07,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,PV,261.47,megawatthours
2020-06,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,PV,252.08,megawatthours
2020-08,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,PV,239.46,megawatthours
2020-04,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,PV,178.69,megawatthours
2019-12,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,PV,140.02,megawatthours
2019-09,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,PV,178.61,megawatthours
2020-07,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,PV,269.19,megawatthours
2020-05,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,PV,233.45,megawatthours
2019-10,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,PV,162.73,megawatthours
2020-01,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,PV,110.84,megawatthours
2019-06,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,PV,249.96,megawatthours
2019-05,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,PV,212.28,megawatthours
2019-04,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,PV,227.74,megawatthours
2020-10,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,PV,158.1,megawatthours
2020-09,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,PV,190.59,megawatthours
2020-11,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,PV,130.2,megawatthours
2020-03,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,PV,138.45,megawatthours
2020-12,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,PV,119.76,megawatthours
2019-11,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,PV,125.56,megawatthours
2020-02,62249,Misae Solar,SUN,Solar,TX,Texas,PV,36954,megawatthours
2020-06,62249,Misae Solar,SUN,Solar,TX,Texas,PV,49511,megawatthours
2020-08,62249,Misae Solar,SUN,Solar,TX,Texas,PV,60782,megawatthours
2020-04,62249,Misae Solar,SUN,Solar,TX,Texas,PV,45450,megawatthours
2020-07,62249,Misae Solar,SUN,Solar,TX,Texas,PV,65521,megawatthours
2020-05,62249,Misae Solar,SUN,Solar,TX,Texas,PV,61293,megawatthours
2020-01,62249,Misae Solar,SUN,Solar,TX,Texas,PV,10342,megawatthours
2020-10,62249,Misae Solar,SUN,Solar,TX,Texas,PV,23780,megawatthours
2020-09,62249,Misae Solar,SUN,Solar,TX,Texas,PV,43299,megawatthours
2020-03,62249,Misae Solar,SUN,Solar,TX,Texas,PV,37845,megawatthours
2020-12,62249,Misae Solar,SUN,Solar,TX,Texas,PV,25209,megawatthours
2020-11,62249,Misae Solar,SUN,Solar,TX,Texas,PV,17849,megawatthours
2020-02,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,15359,megawatthours
2020-07,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,26495,megawatthours
2020-08,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,23459,megawatthours
2020-06,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,28043,megawatthours
2020-04,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,23627,megawatthours
2019-12,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,5765,megawatthours
2020-05,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,28025,megawatthours
2020-01,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,14634,megawatthours
2020-09,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,21275,megawatthours
2020-10,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,19839,megawatthours
2020-11,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,14905,megawatthours
2020-12,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,14026,megawatthours
2020-03,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,17592,megawatthours
2020-02,62448,Lapetus,SUN,Solar,TX,Texas,PV,39004,megawatthours
2020-07,62448,Lapetus,SUN,Solar,TX,Texas,PV,27042,megawatthours
2020-06,62448,Lapetus,SUN,Solar,TX,Texas,PV,27084,megawatthours
2020-08,62448,Lapetus,SUN,Solar,TX,Texas,PV,25756,megawatthours
2020-04,62448,Lapetus,SUN,Solar,TX,Texas,PV,19214,megawatthours
2019-12,62448,Lapetus,SUN,Solar,TX,Texas,PV,3046,megawatthours
2020-05,62448,Lapetus,SUN,Solar,TX,Texas,PV,21564,megawatthours
2020-01,62448,Lapetus,SUN,Solar,TX,Texas,PV,13962,megawatthours
2020-09,62448,Lapetus,SUN,Solar,TX,Texas,PV,21755,megawatthours
2020-10,62448,Lapetus,SUN,Solar,TX,Texas,PV,19332,megawatthours
2020-11,62448,Lapetus,SUN,Solar,TX,Texas,PV,14895,megawatthours
2020-12,62448,Lapetus,SUN,Solar,TX,Texas,PV,14087,megawatthours
2020-03,62448,Lapetus,SUN,Solar,TX,Texas,PV,6989,megawatthours
2020-02,62561,"Roadrunner, LLC Hybrid",SUN,Solar,TX,Texas,PV,29104.04,megawatthours
2020-07,62561,"Roadrunner, LLC Hybrid",SUN,Solar,TX,Texas,PV,127061.62,megawatthours
2020-06,62561,"Roadrunner, LLC Hybrid",SUN,Solar,TX,Texas,PV,116837.37,megawatthours
2020-08,62561,"Roadrunner, LLC Hybrid",SUN,Solar,TX,Texas,PV,117748.49,megawatthours
2020-04,62561,"Roadrunner, LLC Hybrid",SUN,Solar,TX,Texas,PV,50860.61,megawatthours
2020-05,62561,"Roadrunner, LLC Hybrid",SUN,Solar,TX,Texas,PV,92064.65,megawatthours
2020-01,62561,"Roadrunner, LLC Hybrid",SUN,Solar,TX,Texas,PV,30729.29,megawatthours
2020-09,62561,"Roadrunner, LLC Hybrid",SUN,Solar,TX,Texas,PV,91270.71,megawatthours
2020-10,62561,"Roadrunner, LLC Hybrid",SUN,Solar,TX,Texas,PV,59013.13,megawatthours
2020-11,62561,"Roadrunner, LLC Hybrid",SUN,Solar,TX,Texas,PV,56379.8,megawatthours
2020-12,62561,"Roadrunner, LLC Hybrid",SUN,Solar,TX,Texas,PV,54348.49,megawatthours
2020-03,62561,"Roadrunner, LLC Hybrid",SUN,Solar,TX,Texas,PV,37352.53,megawatthours
2020-02,62610,Commerce Solar,SUN,Solar,TX,Texas,PV,580.49,megawatthours
2020-07,62610,Commerce Solar,SUN,Solar,TX,Texas,PV,1190.97,megawatthours
2020-06,62610,Commerce Solar,SUN,Solar,TX,Texas,PV,1115.24,megawatthours
2020-08,62610,Commerce Solar,SUN,Solar,TX,Texas,PV,1059.43,megawatthours
2020-04,62610,Commerce Solar,SUN,Solar,TX,Texas,PV,790.57,megawatthours
2020-05,62610,Commerce Solar,SUN,Solar,TX,Texas,PV,1032.82,megawatthours
2019-12,62610,Commerce Solar,SUN,Solar,TX,Texas,PV,1585,megawatthours
2020-01,62610,Commerce Solar,SUN,Solar,TX,Texas,PV,490.37,megawatthours
2020-10,62610,Commerce Solar,SUN,Solar,TX,Texas,PV,699.47,megawatthours
2020-09,62610,Commerce Solar,SUN,Solar,TX,Texas,PV,843.23,megawatthours
2020-11,62610,Commerce Solar,SUN,Solar,TX,Texas,PV,576.05,megawatthours
2020-12,62610,Commerce Solar,SUN,Solar,TX,Texas,PV,529.84,megawatthours
2020-03,62610,Commerce Solar,SUN,Solar,TX,Texas,PV,612.52,megawatthours
2020-11,62755,Prospero Solar,SUN,Solar,TX,Texas,PV,47495,megawatthours
2020-07,62755,Prospero Solar,SUN,Solar,TX,Texas,PV,86395,megawatthours
2020-06,62755,Prospero Solar,SUN,Solar,TX,Texas,PV,3514,megawatthours
2020-08,62755,Prospero Solar,SUN,Solar,TX,Texas,PV,80095,megawatthours
2020-10,62755,Prospero Solar,SUN,Solar,TX,Texas,PV,60881,megawatthours
2020-09,62755,Prospero Solar,SUN,Solar,TX,Texas,PV,66507,megawatthours
2020-12,62755,Prospero Solar,SUN,Solar,TX,Texas,PV,42532,megawatthours
2020-12,62773,Rippey Solar,SUN,Solar,TX,Texas,PV,5994,megawatthours
2020-12,62774,Kellam Solar,SUN,Solar,TX,Texas,PV,3184,megawatthours
2020-12,62845,ENGIE Long Draw Solar LLC,SUN,Solar,TX,Texas,PV,87,megawatthours
2020-12,62932,Oberon IB,SUN,Solar,TX,Texas,PV,3967,megawatthours
2020-07,62932,Oberon IB,SUN,Solar,TX,Texas,PV,9058,megawatthours
2020-08,62932,Oberon IB,SUN,Solar,TX,Texas,PV,8558,megawatthours
2020-10,62932,Oberon IB,SUN,Solar,TX,Texas,PV,5401,megawatthours
2020-09,62932,Oberon IB,SUN,Solar,TX,Texas,PV,6306,megawatthours
2020-11,62932,Oberon IB,SUN,Solar,TX,Texas,PV,4485,megawatthours
2020-12,62933,Oberon IA,SUN,Solar,TX,Texas,PV,18516,megawatthours
2020-07,62933,Oberon IA,SUN,Solar,TX,Texas,PV,43503,megawatthours
2020-08,62933,Oberon IA,SUN,Solar,TX,Texas,PV,40235,megawatthours
2020-05,62933,Oberon IA,SUN,Solar,TX,Texas,PV,21113,megawatthours
2020-06,62933,Oberon IA,SUN,Solar,TX,Texas,PV,36805,megawatthours
2020-10,62933,Oberon IA,SUN,Solar,TX,Texas,PV,24891,megawatthours
2020-09,62933,Oberon IA,SUN,Solar,TX,Texas,PV,29853,megawatthours
2020-11,62933,Oberon IA,SUN,Solar,TX,Texas,PV,21883,megawatthours
2020-02,62953,Griffin Solar,SUN,Solar,TX,Texas,PV,675.85,megawatthours
2020-07,62953,Griffin Solar,SUN,Solar,TX,Texas,PV,1386.61,megawatthours
2020-08,62953,Griffin Solar,SUN,Solar,TX,Texas,PV,1233.46,megawatthours
2020-05,62953,Griffin Solar,SUN,Solar,TX,Texas,PV,1202.48,megawatthours
2019-12,62953,Griffin Solar,SUN,Solar,TX,Texas,PV,346.39,megawatthours
2020-06,62953,Griffin Solar,SUN,Solar,TX,Texas,PV,1298.44,megawatthours
2020-04,62953,Griffin Solar,SUN,Solar,TX,Texas,PV,920.43,megawatthours
2020-01,62953,Griffin Solar,SUN,Solar,TX,Texas,PV,570.93,megawatthours
2020-10,62953,Griffin Solar,SUN,Solar,TX,Texas,PV,814.37,megawatthours
2020-09,62953,Griffin Solar,SUN,Solar,TX,Texas,PV,981.74,megawatthours
2019-11,62953,Griffin Solar,SUN,Solar,TX,Texas,PV,310.61,megawatthours
2020-11,62953,Griffin Solar,SUN,Solar,TX,Texas,PV,670.68,megawatthours
2020-12,62953,Griffin Solar,SUN,Solar,TX,Texas,PV,616.87,megawatthours
2020-03,62953,Griffin Solar,SUN,Solar,TX,Texas,PV,713.14,megawatthours
2020-02,63027,Mars Solar,SUN,Solar,TX,Texas,PV,1336.08,megawatthours
2019-08,63027,Mars Solar,SUN,Solar,TX,Texas,PV,1961.93,megawatthours
2020-07,63027,Mars Solar,SUN,Solar,TX,Texas,PV,2741.2,megawatthours
2020-08,63027,Mars Solar,SUN,Solar,TX,Texas,PV,2438.43,megawatthours
2020-05,63027,Mars Solar,SUN,Solar,TX,Texas,PV,2377.19,megawatthours
2020-01,63027,Mars Solar,SUN,Solar,TX,Texas,PV,1128.67,megawatthours
2019-12,63027,Mars Solar,SUN,Solar,TX,Texas,PV,1118.23,megawatthours
2020-06,63027,Mars Solar,SUN,Solar,TX,Texas,PV,2566.9,megawatthours
2020-04,63027,Mars Solar,SUN,Solar,TX,Texas,PV,1819.6,megawatthours
2019-09,63027,Mars Solar,SUN,Solar,TX,Texas,PV,1426.44,megawatthours
2019-10,63027,Mars Solar,SUN,Solar,TX,Texas,PV,1299.65,megawatthours
2020-10,63027,Mars Solar,SUN,Solar,TX,Texas,PV,1609.94,megawatthours
2020-09,63027,Mars Solar,SUN,Solar,TX,Texas,PV,1940.81,megawatthours
2019-11,63027,Mars Solar,SUN,Solar,TX,Texas,PV,1002.75,megawatthours
2020-11,63027,Mars Solar,SUN,Solar,TX,Texas,PV,1325.87,megawatthours
2020-12,63027,Mars Solar,SUN,Solar,TX,Texas,PV,1219.5,megawatthours
2020-03,63027,Mars Solar,SUN,Solar,TX,Texas,PV,1409.81,megawatthours
2019-02,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,1281.22,megawatthours
2019-08,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,2459.43,megawatthours
2019-07,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,2617.72,megawatthours
2020-07,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,2768.22,megawatthours
2020-05,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,2400.62,megawatthours
2020-06,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,2592.2,megawatthours
2020-08,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,2462.46,megawatthours
2020-01,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,1139.8,megawatthours
2019-12,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,1401.8,megawatthours
2020-04,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,1837.54,megawatthours
2019-09,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,1788.16,megawatthours
2019-10,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,1629.22,megawatthours
2019-06,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,2502.49,megawatthours
2019-05,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,2125.29,megawatthours
2019-04,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,2280.08,megawatthours
2020-10,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,1625.81,megawatthours
2019-03,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,1544.97,megawatthours
2020-09,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,1959.94,megawatthours
2019-11,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,1257.02,megawatthours
2020-11,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,1338.94,megawatthours
2020-12,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,1231.52,megawatthours
2020-03,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,1423.71,megawatthours
2020-02,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,1349.25,megawatthours
2019-01,63180,"TPE Whitney Solar, LLC",SUN,Solar,TX,Texas,PV,1289.61,megawatthours
2020-12,63222,Impact Solar 1,SUN,Solar,TX,Texas,PV,23027,megawatthours
2020-11,63273,Wagyu,SUN,Solar,TX,Texas,PV,16959,megawatthours
2020-08,63273,Wagyu,SUN,Solar,TX,Texas,PV,29133,megawatthours
2020-07,63273,Wagyu,SUN,Solar,TX,Texas,PV,20623,megawatthours
2020-10,63273,Wagyu,SUN,Solar,TX,Texas,PV,21339,megawatthours
2020-09,63273,Wagyu,SUN,Solar,TX,Texas,PV,18089,megawatthours
2020-12,63273,Wagyu,SUN,Solar,TX,Texas,PV,13998,megawatthours
2020-11,63351,Bluebell Solar II,SUN,Solar,TX,Texas,PV,3723,megawatthours
2020-12,63351,Bluebell Solar II,SUN,Solar,TX,Texas,PV,17741,megawatthours
2020-10,63388,Oxy Renewable Energy - Goldsmith,SUN,Solar,TX,Texas,PV,3708.06,megawatthours
2020-08,63388,Oxy Renewable Energy - Goldsmith,SUN,Solar,TX,Texas,PV,5616.25,megawatthours
2020-06,63388,Oxy Renewable Energy - Goldsmith,SUN,Solar,TX,Texas,PV,5912.16,megawatthours
2020-05,63388,Oxy Renewable Energy - Goldsmith,SUN,Solar,TX,Texas,PV,5475.22,megawatthours
2020-07,63388,Oxy Renewable Energy - Goldsmith,SUN,Solar,TX,Texas,PV,6313.6,megawatthours
2020-09,63388,Oxy Renewable Energy - Goldsmith,SUN,Solar,TX,Texas,PV,4470.14,megawatthours
2020-12,63388,Oxy Renewable Energy - Goldsmith,SUN,Solar,TX,Texas,PV,2808.78,megawatthours
2020-11,63388,Oxy Renewable Energy - Goldsmith,SUN,Solar,TX,Texas,PV,3053.79,megawatthours
2020-10,63519,CED Crane Solar,SUN,Solar,TX,Texas,PV,27507,megawatthours
2020-08,63519,CED Crane Solar,SUN,Solar,TX,Texas,PV,33907,megawatthours
2020-06,63519,CED Crane Solar,SUN,Solar,TX,Texas,PV,7242,megawatthours
2020-07,63519,CED Crane Solar,SUN,Solar,TX,Texas,PV,41514,megawatthours
2020-09,63519,CED Crane Solar,SUN,Solar,TX,Texas,PV,32269,megawatthours
2020-12,63519,CED Crane Solar,SUN,Solar,TX,Texas,PV,19212,megawatthours
2020-11,63519,CED Crane Solar,SUN,Solar,TX,Texas,PV,16575,megawatthours
2020-12,64079,CatanSolar,SUN,Solar,TX,Texas,PV,1226,megawatthours
2020-10,64227,"Alexis Solar, LLC",SUN,Solar,TX,Texas,PV,747.59,megawatthours
2020-11,64227,"Alexis Solar, LLC",SUN,Solar,TX,Texas,PV,615.68,megawatthours
2020-02,64227,"Alexis Solar, LLC",SUN,Solar,TX,Texas,PV,620.42,megawatthours
2020-03,64227,"Alexis Solar, LLC",SUN,Solar,TX,Texas,PV,654.66,megawatthours
2020-12,64227,"Alexis Solar, LLC",SUN,Solar,TX,Texas,PV,566.29,megawatthours
2020-09,64227,"Alexis Solar, LLC",SUN,Solar,TX,Texas,PV,901.24,megawatthours
2020-07,64227,"Alexis Solar, LLC",SUN,Solar,TX,Texas,PV,1272.9,megawatthours
2020-08,64227,"Alexis Solar, LLC",SUN,Solar,TX,Texas,PV,1132.31,megawatthours
2020-01,64227,"Alexis Solar, LLC",SUN,Solar,TX,Texas,PV,524.11,megawatthours
2020-04,64227,"Alexis Solar, LLC",SUN,Solar,TX,Texas,PV,844.95,megawatthours
2020-05,64227,"Alexis Solar, LLC",SUN,Solar,TX,Texas,PV,1103.88,megawatthours
2020-06,64227,"Alexis Solar, LLC",SUN,Solar,TX,Texas,PV,1191.97,megawatthours
2013-04,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,172.16,megawatthours
2019-08,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,236.76,megawatthours
2019-09,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,195.44,megawatthours
2016-05,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,112.9,megawatthours
2016-06,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,200.32,megawatthours
2019-07,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,232.58,megawatthours
2020-07,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,244.15,megawatthours
2015-11,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,163.47,megawatthours
2015-12,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,146.32,megawatthours
2014-05,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,228.06,megawatthours
2020-08,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,231.76,megawatthours
2020-04,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,200.16,megawatthours
2020-06,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,237.01,megawatthours
2020-05,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,216.2,megawatthours
2019-06,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,245.71,megawatthours
2019-10,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,192.11,megawatthours
2020-01,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,104.48,megawatthours
2019-12,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,87.03,megawatthours
2019-04,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,205.19,megawatthours
2019-05,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,218.45,megawatthours
2019-03,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,174.3,megawatthours
2014-04,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,192.53,megawatthours
2020-09,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,196.79,megawatthours
2020-12,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,89.63,megawatthours
2019-11,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,119.4,megawatthours
2018-07,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,234.99,megawatthours
2018-10,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,168.14,megawatthours
2018-06,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,269.59,megawatthours
2018-04,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,217.69,megawatthours
2018-02,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,138.91,megawatthours
2018-03,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,179.63,megawatthours
2018-05,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,250.87,megawatthours
2020-02,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,144.49,megawatthours
2020-03,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,159.49,megawatthours
2020-11,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,101.56,megawatthours
2019-02,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,117,megawatthours
2018-08,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,234.61,megawatthours
2018-11,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,138.6,megawatthours
2018-12,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,100.35,megawatthours
2018-09,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,225.49,megawatthours
2018-01,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,118.12,megawatthours
2020-10,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,170.28,megawatthours
2019-01,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,111.04,megawatthours
2017-04,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,235.64,megawatthours
2017-05,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,253.26,megawatthours
2017-09,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,211.61,megawatthours
2017-10,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,201.3,megawatthours
2017-11,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,127.02,megawatthours
2017-06,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,276.04,megawatthours
2017-08,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,221.08,megawatthours
2017-07,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,201.14,megawatthours
2017-03,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,213.48,megawatthours
2017-12,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,118.34,megawatthours
2017-02,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,124.61,megawatthours
2016-07,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,331.59,megawatthours
2016-09,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,352.63,megawatthours
2016-03,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,60.11,megawatthours
2016-08,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,356.96,megawatthours
2016-01,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,34.32,megawatthours
2016-02,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,51.72,megawatthours
2015-07,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,228.81,megawatthours
2016-10,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,282.03,megawatthours
2016-11,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,257.05,megawatthours
2015-10,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,177.01,megawatthours
2015-08,58006,Salt Palace Solar Gen Plant,SUN,Solar,UT,Utah,PV,239.07,megawatthours
