GEOID,year,month,smoke_days,total_pm
35055952300,2019,06,10,10.141348572
35055952300,2019,07,8,8.922826877
35055952300,2019,08,3,3.2613963
35055952300,2019,09,3,2.182129657
35055952300,2019,10,6,4.5804374982
35055952300,2019,11,2,0.403961584
35055952300,2020,02,1,0.0001917413
35055952300,2020,06,10,25.8426135
35055952300,2020,07,5,3.854066921
35055952300,2020,08,20,126.9988675
35055952300,2020,09,20,92.1905971
35055952300,2020,10,13,68.8853263
35055952600,2013,06,21,57.1081123808
35055952600,2013,07,6,9.634165
35055952600,2013,08,4,5.1809671
35055952600,2013,09,1,1.063813
35055952600,2014,06,2,3.164743
35055952600,2014,07,4,5.723902
35055952600,2014,08,3,1.37678365901
35055952600,2014,09,2,5.949909
35055952600,2014,10,2,2.4210692
35055952600,2015,04,2,6.074592
35055952600,2015,06,3,6.290007
35055952600,2015,07,1,1.285852
35055952600,2015,08,6,28.12918846
35055952600,2015,10,1,0.9512914
35055952600,2016,05,2,2.522504
35055952600,2016,06,5,9.33056122
35055952600,2016,07,3,4.946732
35055952600,2016,08,1,0.9279718
35055952600,2016,09,2,1.11263977
35055952600,2016,10,2,1.09485182
35055952600,2017,05,1,0.02440617
35055952600,2017,06,14,37.624415015
35055952600,2017,07,4,6.2643375
35055952600,2017,08,2,3.340003
35055952600,2017,09,8,38.28506309
35055952600,2017,10,1,0.8994262
35055952600,2018,02,1,2.557451
35055952600,2018,04,2,6.5780655
35055952600,2018,05,6,15.574296
35055952600,2018,06,10,22.02579385
35055952600,2018,07,11,27.30013877
35055952600,2018,08,15,54.7847528
35055952600,2018,09,3,7.24808
35055952600,2019,05,1,1.761567
35055952600,2019,06,9,10.7293585855
35055952600,2019,07,7,9.873145687
35055952600,2019,08,3,2.800534478
35055952600,2019,09,3,2.20756032
35055952600,2019,10,1,1.131175
35055952600,2019,11,1,0.7854018
35055952600,2020,06,10,24.128916
35055952600,2020,07,3,3.905078
35055952600,2020,08,18,97.88482
35055952600,2020,09,19,81.7288969
35055952600,2020,10,13,62.101494
35057963201,2013,05,2,1.22381
35057963201,2013,06,15,52.0640936
35057963201,2013,07,6,15.341841
35057963201,2013,08,4,6.72058
35057963201,2013,09,3,3.5673436
35057963201,2014,03,1,2.419553
35057963201,2014,05,2,0.1908321
35057963201,2014,06,2,3.501566
35057963201,2014,07,5,6.8245475
35057963201,2014,10,1,1.425244
35057963201,2015,04,2,2.42996
35057963201,2015,06,3,7.245036
35057963201,2015,08,4,13.756712
35057963201,2016,05,3,3.45102476
35057963201,2016,06,10,51.219572
35057963201,2016,07,4,7.6164697
35057963201,2016,08,2,1.29626855
35057963201,2016,09,2,1.7785111
35057963201,2017,05,2,7.2301821
35057963201,2017,06,13,41.458978
35057963201,2017,07,5,16.094558
35057963201,2017,08,4,6.342093
35057963201,2017,09,8,42.756416
35057963201,2017,10,1,0.8235423
35057963201,2017,11,1,1.163525
35057963201,2018,04,2,6.853119
35057963201,2018,05,7,17.877209
35057963201,2018,06,7,16.0874739
35057963201,2018,07,7,13.384269
35057963201,2018,08,13,39.4224286
35057963201,2018,11,1,0.4115649
35057963201,2019,05,2,1.53143
35057963201,2019,06,13,39.887935
35057963201,2019,07,5,7.5209345
35057963201,2019,08,6,9.4174313
35057963201,2019,11,1,1.95767
35057963201,2020,05,1,0.3186256
35057963201,2020,06,15,48.8263075
35057963201,2020,07,4,4.6482418
35057963201,2020,08,16,110.704085
35057963201,2020,09,20,111.9650905
35057963201,2020,10,13,70.797615
35057963600,2013,05,2,3.1280358
35057963600,2013,06,22,61.113511505
35057963600,2013,07,6,15.383389
35057963600,2013,08,6,7.499144237
35057963600,2013,09,3,4.8265418
35057963600,2013,11,1,0.6384193
35057963600,2014,03,1,1.643621
35057963600,2014,05,3,2.6348009
35057963600,2014,06,3,6.342902
35057963600,2014,07,5,7.4511241
35057963600,2014,10,2,1.7159288
35057963600,2015,04,2,2.655257
35057963600,2015,06,4,6.06954275
35057963600,2015,07,2,0.050171531
35057963600,2015,08,8,16.629456304
35057963600,2016,05,5,5.65702808
35057963600,2016,06,14,61.634105665
35057963600,2016,07,4,8.4799754
35057963600,2016,08,2,0.9784847
35057963600,2016,09,2,0.4105577
35057963600,2016,10,1,0.572393
35057963600,2017,04,1,0.05228324
35057963600,2017,05,4,7.32356803
35057963600,2017,06,19,44.1712550417
35057963600,2017,07,5,16.431003
35057963600,2017,08,6,7.763314907
35057963600,2017,09,9,44.8656391562
35057963600,2017,10,3,2.6619114
35057963600,2017,11,1,1.190801
35057963600,2018,01,2,0.0124466002
35057963600,2018,04,3,10.8150316755
35057963600,2018,05,8,22.24704221
35057963600,2018,06,11,17.7753434157
35057963600,2018,07,8,12.790709188
35057963600,2018,08,13,37.9185664
35057963600,2018,09,2,0.85510313
35057963600,2018,11,3,3.1218825
35057963600,2019,05,4,2.43731734
35057963600,2019,06,14,37.54916408
35057963600,2019,07,9,6.290698983
35057963600,2019,08,6,8.58907743
35057963600,2019,11,2,1.999122
35057963600,2020,05,1,1.21895
35057963600,2020,06,17,55.80304756
35057963600,2020,07,5,5.9358971
35057963600,2020,08,16,110.51996
35057963600,2020,09,21,115.608957075
35057963600,2020,10,14,68.98398498
35061970101,2013,06,14,47.29799557648
35061970101,2013,07,6,16.644834
35061970101,2013,08,4,4.67326686682
35061970101,2013,09,1,2.117055
35061970101,2014,03,1,0.8687667
35061970101,2014,05,1,0.7814113
35061970101,2014,06,1,1.540675
35061970101,2014,07,3,3.09635043966
35061970101,2015,04,2,3.3047263
35061970101,2015,06,3,8.793086
35061970101,2015,08,4,17.686913
35061970101,2016,05,4,6.40214354938
35061970101,2016,06,11,39.720912
35061970101,2016,07,2,6.589616
35061970101,2016,08,2,1.8090432
35061970101,2017,05,4,10.4563938
35061970101,2017,06,12,42.581613
35061970101,2017,07,5,16.560976
35061970101,2017,08,3,5.4992153
35061970101,2017,09,5,31.902151
35061970101,2017,10,1,3.05882
35061970101,2018,01,1,1.774082
35061970101,2018,04,4,8.00393442787
35061970101,2018,05,6,18.979548
35061970101,2018,06,8,26.70764
35061970101,2018,07,6,9.49133386243
35061970101,2018,08,11,41.998732
35061970101,2018,11,1,2.157434
35061970101,2019,05,1,1.870326
35061970101,2019,06,12,35.9362899
35061970101,2019,07,5,9.4623264
35061970101,2019,08,4,6.631812
35061970101,2019,11,2,3.951339
35061970101,2020,05,1,1.510923
35061970101,2020,06,15,58.370784
35061970101,2020,07,3,4.456017
35061970101,2020,08,16,103.698501
35061970101,2020,09,20,123.332378
35061970101,2020,10,13,71.62344967083
35061970301,2013,05,1,0.0007449568
35061970301,2013,06,14,49.0725152152
35061970301,2013,07,6,17.763507
35061970301,2013,08,4,4.5213841
35061970301,2013,09,1,2.291947
35061970301,2014,03,1,0.2531136
35061970301,2014,05,3,1.1462348835
35061970301,2014,06,1,2.283746
35061970301,2014,07,3,2.55101927208
35061970301,2015,04,2,3.4308004
35061970301,2015,06,3,9.546033
35061970301,2015,08,4,18.634592
35061970301,2016,05,5,6.4162154224
35061970301,2016,06,11,38.474355
35061970301,2016,07,2,6.467536
35061970301,2016,08,2,1.7833356
35061970301,2017,05,5,11.8589984
35061970301,2017,06,12,44.752534
35061970301,2017,07,5,17.127253
35061970301,2017,08,3,5.4798737
35061970301,2017,09,5,32.389193
35061970301,2017,10,1,3.373796
35061970301,2018,01,1,2.015629
35061970301,2018,03,1,0.1439228
35061970301,2018,04,4,8.6715962
35061970301,2018,05,7,20.9022587
35061970301,2018,06,8,30.123053
35061970301,2018,07,7,9.66065734809
35061970301,2018,08,12,43.0535551091
35061970301,2018,11,3,3.048444
35061970301,2019,05,1,1.91201
35061970301,2019,06,12,38.120887
35061970301,2019,07,5,9.3734872
35061970301,2019,08,4,6.86123
35061970301,2019,10,1,0.2571074
35061970301,2019,11,2,4.478658
35061970301,2020,05,1,1.669352
35061970301,2020,06,16,63.301137005
35061970301,2020,07,3,4.83652
35061970301,2020,08,16,105.733892
35061970301,2020,09,20,130.6102564
35061970301,2020,10,13,74.2167774511
35061970302,2013,05,1,0.001923745
35061970302,2013,06,14,62.958075824
35061970302,2013,07,6,20.391293
35061970302,2013,08,4,4.5286555691
35061970302,2013,09,1,2.787975
35061970302,2014,03,1,0.003963125
35061970302,2014,05,3,2.26246002
35061970302,2014,06,2,2.7978147233
35061970302,2014,07,2,2.473324677
35061970302,2015,04,2,4.097907
35061970302,2015,06,3,11.057249
35061970302,2015,08,4,20.210492
35061970302,2016,05,4,7.073509505
35061970302,2016,06,11,39.834716
35061970302,2016,07,2,5.895058
35061970302,2016,08,2,1.7673731
35061970302,2017,05,5,16.0895831
35061970302,2017,06,15,51.5667658120978
35061970302,2017,07,5,18.888968
35061970302,2017,08,3,4.4616582
35061970302,2017,09,5,33.113001
35061970302,2017,10,1,4.236546
35061970302,2018,01,1,2.315248
35061970302,2018,03,1,1.548778
35061970302,2018,04,4,10.6682395
35061970302,2018,05,7,32.02625
35061970302,2018,06,9,36.772131344275
35061970302,2018,07,5,10.18322
35061970302,2018,08,12,42.319738773
35061970302,2018,11,3,8.848817
35061970302,2019,01,1,1.643731e-07
35061970302,2019,05,1,2.075392
35061970302,2019,06,13,39.652796
35061970302,2019,07,4,8.9410713
35061970302,2019,08,5,6.8598266
35061970302,2019,10,1,1.545816
35061970302,2019,11,2,5.502636
35061970302,2020,05,1,1.259729
35061970302,2020,06,16,75.598571
35061970302,2020,07,3,5.522789
35061970302,2020,08,16,112.514686
35061970302,2020,09,20,139.7412147
35061970302,2020,10,13,76.8075179
35061971100,2013,05,1,0.04539523
35061971100,2013,06,15,66.73346843
35061971100,2013,07,6,20.345131
35061971100,2013,08,4,5.79510854
35061971100,2013,09,1,1.158001
35061971100,2014,03,1,0.01658265
35061971100,2014,05,3,3.7923296
35061971100,2014,06,2,6.312442
35061971100,2014,07,2,2.7624631
35061971100,2014,10,1,0.001022516
35061971100,2015,04,2,4.118188
35061971100,2015,06,4,10.82082202
35061971100,2015,08,4,17.6738418
35061971100,2016,03,1,0.001667818
35061971100,2016,05,5,10.822612486
35061971100,2016,06,11,35.2292953
35061971100,2016,07,3,5.40831444
35061971100,2016,08,2,1.5864886
35061971100,2017,03,1,0.001925859
35061971100,2017,04,1,0.3195231
35061971100,2017,05,5,16.1736191
35061971100,2017,06,16,54.8516215
35061971100,2017,07,5,18.439579
35061971100,2017,08,5,4.4220990626
35061971100,2017,09,7,30.9282755866
35061971100,2017,10,3,4.050048493
35061971100,2018,01,1,1.769116
35061971100,2018,03,1,0.7297214
35061971100,2018,04,4,6.252871653
35061971100,2018,05,9,36.488772878
35061971100,2018,06,9,37.6207752
35061971100,2018,07,6,10.64517395
35061971100,2018,08,12,39.18890954
35061971100,2018,11,4,9.6403715
35061971100,2019,01,1,0.2583613
35061971100,2019,03,2,0.21854085
35061971100,2019,05,4,2.0495702726
35061971100,2019,06,14,37.023969473
35061971100,2019,07,5,8.0052131249
35061971100,2019,08,5,4.979884514
35061971100,2019,11,2,5.100039
35061971100,2020,05,1,0.0006961185
35061971100,2020,06,17,74.918624992
35061971100,2020,07,3,5.322713
35061971100,2020,08,16,109.94765
35061971100,2020,09,20,136.7458238
35061971100,2020,10,14,76.7187185
35061971400,2013,04,1,0.001107631
35061971400,2013,05,1,6.969919e-06
35061971400,2013,06,12,42.8626
35061971400,2013,07,6,18.939976
35061971400,2013,08,2,5.017539
35061971400,2013,09,1,2.113297
35061971400,2014,02,1,0.00012302
35061971400,2014,05,4,6.004029218
35061971400,2014,06,1,2.166891
35061971400,2014,07,3,2.44670188
35061971400,2015,04,2,3.676355
35061971400,2015,06,3,9.792971
35061971400,2015,08,4,23.230409
35061971400,2016,05,3,7.446332
35061971400,2016,06,10,30.6569235
35061971400,2016,07,2,6.303889
35061971400,2016,08,2,1.7510207
35061971400,2016,09,1,2.521139e-06
35061971400,2017,05,7,11.64557126828
35061971400,2017,06,13,42.6426455
35061971400,2017,07,5,17.315379
35061971400,2017,08,3,4.98236972
35061971400,2017,09,5,34.09553
35061971400,2017,10,1,4.214804
35061971400,2018,01,1,1.990487
35061971400,2018,03,1,1.934687
35061971400,2018,04,4,8.3175583558
35061971400,2018,05,7,25.660075
35061971400,2018,06,8,29.49437908
35061971400,2018,07,6,11.324315
35061971400,2018,08,10,43.775491
35061971400,2018,11,3,7.04647284
35061971400,2019,05,1,1.88444
35061971400,2019,06,13,39.77756598
35061971400,2019,07,5,8.6931994828
35061971400,2019,08,6,9.9556597952
35061971400,2019,10,1,2.769811
35061971400,2019,11,2,4.735949
35061971400,2020,03,1,0.06197177
35061971400,2020,05,1,1.562691
35061971400,2020,06,14,62.041788
35061971400,2020,07,5,5.3019478553
35061971400,2020,08,16,110.114425
35061971400,2020,09,20,138.6213613
35061971400,2020,10,13,79.2488995521
41001950100,2013,04,4,1.715366258
41001950100,2013,05,3,0.066304515
41001950100,2013,07,19,45.0200467649
41001950100,2013,08,29,136.41742148
41001950100,2013,09,10,22.39666963426
41001950100,2013,10,12,7.7270049947
41001950100,2013,11,3,0.378096880887
41001950100,2014,04,2,0.70264656
41001950100,2014,05,3,0.68935954
41001950100,2014,06,4,0.26144843
41001950100,2014,07,10,34.7364482747
41001950100,2014,08,20,87.6849673
41001950100,2014,09,20,54.145847498
41001950100,2014,10,5,6.8681689
41001950100,2014,11,1,0.7224889
41001950100,2015,03,1,0.1876581
41001950100,2015,04,8,17.09920784
41001950100,2015,05,6,3.66954140425
41001950100,2015,06,4,12.559431
41001950100,2015,07,10,12.9908579101
41001950100,2015,08,29,563.966958018
41001950100,2015,09,7,20.5346352
41001950100,2016,04,7,3.4932401393
41001950100,2016,05,4,1.6374302
41001950100,2016,07,5,0.862370722
41001950100,2016,08,30,100.20335142
41001950100,2016,09,8,9.0086671171
41001950100,2016,10,2,0.02038178
41001950100,2016,11,1,3.006117
41001950100,2017,05,3,0.10040576033
41001950100,2017,06,4,1.148360249
41001950100,2017,07,16,34.3203131
41001950100,2017,08,26,365.4607195
41001950100,2017,09,20,360.2391557242
41001950100,2017,10,8,6.175336446019
41001950100,2017,12,1,4.755654
41001950100,2018,04,4,1.94302884
41001950100,2018,05,1,2.544774
41001950100,2018,06,6,4.74489607
41001950100,2018,07,19,60.37020811
41001950100,2018,08,30,377.6506557
41001950100,2018,09,12,37.32788732296
41001950100,2018,10,8,5.884629901009
41001950100,2018,11,7,14.02348704372
41001950100,2019,05,8,9.621294666637
41001950100,2019,06,6,4.51264263
41001950100,2019,07,16,20.0098477
41001950100,2019,08,20,38.387930683
41001950100,2019,09,10,34.0832139863
41001950100,2019,10,11,11.2357405061
41001950100,2019,11,5,3.1654161509
41001950100,2019,12,3,5.18741721
41001950100,2020,07,9,17.461540386
41001950100,2020,08,18,159.923846276684
41001950100,2020,09,25,774.97360359194
41001950100,2020,10,12,68.9422675846
41001950100,2020,11,8,9.450684930475
41001950100,2020,12,2,0.031021149703
41001950300,2013,04,2,3.5515048
41001950300,2013,05,2,0.207054027
41001950300,2013,06,1,7.519762e-05
41001950300,2013,07,16,45.8276425
41001950300,2013,08,28,141.05878089
41001950300,2013,09,7,20.2632779524
41001950300,2013,10,8,9.9606307981
41001950300,2013,11,2,0.022095923
41001950300,2014,04,2,1.6144702
41001950300,2014,05,2,0.728403562
41001950300,2014,06,2,0.2883103512
41001950300,2014,07,10,29.974458539837
41001950300,2014,08,19,73.52049473
41001950300,2014,09,18,56.7455307275
41001950300,2014,10,6,7.4038469594
41001950300,2014,11,1,0.920241
41001950300,2015,04,8,14.769753598
41001950300,2015,05,5,3.5453787
41001950300,2015,06,4,10.712184
41001950300,2015,07,7,11.9068646
41001950300,2015,08,30,613.1473969
41001950300,2015,09,7,17.3425562
41001950300,2015,10,1,0.1183181
41001950300,2016,04,2,1.894898432
41001950300,2016,05,2,0.0007699881
41001950300,2016,07,4,0.8815772
41001950300,2016,08,29,53.890710671541
41001950300,2016,09,5,6.7260234931756
41001950300,2016,10,2,0.012510216
41001950300,2016,11,1,3.160632
41001950300,2017,05,2,0.03545784838
41001950300,2017,06,3,1.0610099
41001950300,2017,07,19,33.2823392998
41001950300,2017,08,26,359.1959689
41001950300,2017,09,19,378.73763186
41001950300,2017,10,6,3.2243478247
41001950300,2017,12,1,3.863725
41001950300,2018,02,1,0.0003356704
41001950300,2018,04,2,0.1674909031
41001950300,2018,05,2,2.58190389
41001950300,2018,06,7,4.4357071
41001950300,2018,07,17,59.9224015
41001950300,2018,08,30,379.4350298
41001950300,2018,09,9,37.3423109
41001950300,2018,10,6,3.9222608828
41001950300,2018,11,3,3.95102293
41001950300,2019,05,5,14.1985189
41001950300,2019,06,7,4.5031104
41001950300,2019,07,14,19.01271497
41001950300,2019,08,16,34.7767935745051
41001950300,2019,09,9,27.382599
41001950300,2019,10,7,7.810094354
41001950300,2019,11,5,3.20052343
41001950300,2019,12,2,4.867821
41001950300,2020,03,1,0.0001439529
41001950300,2020,07,9,17.7639347
41001950300,2020,08,17,157.0717178465
41001950300,2020,09,25,791.0759251
41001950300,2020,10,9,58.91470397941
41001950300,2020,11,9,6.191407172
41001950300,2020,12,1,0.6078058
41003000900,2013,05,1,2.547366
41003000900,2013,07,8,10.6319708
41003000900,2013,08,11,15.2434673
41003000900,2013,09,1,1.909497
41003000900,2013,10,4,18.006013
41003000900,2014,04,1,1.400368
41003000900,2014,05,2,2.83789
41003000900,2014,07,5,9.1362486
41003000900,2014,08,18,49.2069126
41003000900,2014,09,9,49.519447
41003000900,2015,04,6,12.4402738
41003000900,2015,05,6,7.5191788
41003000900,2015,06,2,5.616449
41003000900,2015,07,6,6.6880598
41003000900,2015,08,19,139.0235085
41003000900,2015,09,4,7.43524204
41003000900,2015,10,3,4.5775307
41003000900,2016,06,1,0.3159901
41003000900,2016,07,2,0.4819648
41003000900,2016,08,7,10.1511817
41003000900,2016,10,1,1.788519
41003000900,2017,05,1,1.729494
41003000900,2017,07,8,4.8652325
41003000900,2017,08,23,270.8108152
41003000900,2017,09,13,272.525213
41003000900,2017,10,3,8.8217801
41003000900,2017,12,4,35.080758
41003000900,2018,05,2,5.373101
41003000900,2018,06,1,0.5634675
41003000900,2018,07,8,11.6116857
41003000900,2018,08,25,224.13264095
41003000900,2018,09,5,11.8478765
41003000900,2018,10,3,12.9435617
41003000900,2018,11,7,41.144024
41003000900,2018,12,2,4.898981
41003000900,2019,05,4,8.0348335
41003000900,2019,06,5,2.740286622
41003000900,2019,07,10,6.78017836
41003000900,2019,08,3,4.8308139
41003000900,2019,09,1,0.1741925
41003000900,2019,10,6,20.7454787
41003000900,2019,12,2,12.791201
41003000900,2020,03,2,4.827714
41003000900,2020,07,10,17.2733434
41003000900,2020,08,8,7.082346873
41003000900,2020,09,23,2308.1947135
41003000900,2020,10,7,48.793387
41003000900,2020,11,6,19.8833481
41003000900,2020,12,1,2.987827
41005022800,2013,05,2,4.54531
41005022800,2013,07,7,9.9960405
41005022800,2013,08,10,20.3807805
41005022800,2013,09,1,2.106029
41005022800,2013,10,4,14.978674131
41005022800,2014,01,1,3.124209
41005022800,2014,04,1,1.604206
41005022800,2014,05,2,2.733583
41005022800,2014,07,3,4.5946779
41005022800,2014,08,16,54.1162188
41005022800,2014,09,10,81.5265933
41005022800,2015,04,6,10.2314545
41005022800,2015,05,6,7.0295049
41005022800,2015,06,2,5.103783
41005022800,2015,07,6,8.6107813
41005022800,2015,08,19,182.1943155
41005022800,2015,09,4,8.4582387
41005022800,2015,10,1,0.4876414
41005022800,2016,05,1,1.367849
41005022800,2016,07,3,1.5086297
41005022800,2016,08,6,8.9314017
41005022800,2016,09,2,0.13611281
41005022800,2017,07,9,5.4551788
41005022800,2017,08,24,292.2153701
41005022800,2017,09,14,248.754369
41005022800,2017,10,2,5.593537255
41005022800,2017,12,4,27.958495
41005022800,2018,06,1,0.7545025
41005022800,2018,07,9,14.731711
41005022800,2018,08,25,290.09465232
41005022800,2018,09,4,16.2963549
41005022800,2018,10,3,16.7114523
41005022800,2018,11,5,29.853112
41005022800,2018,12,1,1.559009
41005022800,2019,05,3,8.1186683
41005022800,2019,06,4,2.33765
41005022800,2019,07,14,10.1819586
41005022800,2019,08,5,9.4044837
41005022800,2019,09,1,1.399836
41005022800,2019,10,5,7.5388302
41005022800,2019,11,1,0.05016523
41005022800,2019,12,2,22.762931
41005022800,2020,07,11,19.2945266
41005022800,2020,08,11,11.666658578
41005022800,2020,09,23,2069.6151445
41005022800,2020,10,6,39.600542
41005022800,2020,11,5,26.005362
41005023100,2013,05,2,4.939302
41005023100,2013,07,8,11.0112339
41005023100,2013,08,12,30.0191474
41005023100,2013,09,1,2.551306
41005023100,2013,10,4,9.56447
41005023100,2014,04,1,1.496176
41005023100,2014,05,2,3.118553
41005023100,2014,07,2,3.837675
41005023100,2014,08,16,54.0519095
41005023100,2014,09,11,99.7891148
41005023100,2015,04,6,11.4266022
41005023100,2015,05,6,7.6825831
41005023100,2015,06,2,6.580475
41005023100,2015,07,6,10.1889562
41005023100,2015,08,21,184.8152975
41005023100,2015,09,4,9.1035184
41005023100,2015,10,1,0.8196799
41005023100,2016,05,1,1.617551
41005023100,2016,07,3,2.3871735
41005023100,2016,08,7,10.0630595
41005023100,2017,07,11,7.33725996
41005023100,2017,08,24,296.571145
41005023100,2017,09,14,306.349366
41005023100,2017,10,1,0.4520806
41005023100,2017,12,4,23.743257
41005023100,2018,06,2,3.894732
41005023100,2018,07,10,20.7537979
41005023100,2018,08,25,317.37639246
41005023100,2018,09,4,16.2439545
41005023100,2018,10,3,16.3927422
41005023100,2018,11,5,26.101441
41005023100,2018,12,1,0.6591216
41005023100,2019,05,3,7.5097294
41005023100,2019,06,5,3.9126467
41005023100,2019,07,13,9.4344557
41005023100,2019,08,6,10.7376895
41005023100,2019,09,1,2.202078
41005023100,2019,10,3,4.596159
41005023100,2019,11,1,0.7521676
41005023100,2019,12,2,16.519805
41005023100,2020,07,11,20.8515313
41005023100,2020,08,11,12.6735351
41005023100,2020,09,24,2162.0740838
41005023100,2020,10,7,39.3303398
41005023100,2020,11,5,22.4346716
41005023100,2020,12,1,1.001578
41005023401,2013,05,2,5.101168
41005023401,2013,07,7,10.4833125
41005023401,2013,08,14,42.66068261
41005023401,2013,09,1,3.138126
41005023401,2013,10,2,4.073013
41005023401,2014,04,1,1.302102
41005023401,2014,05,2,2.917059
41005023401,2014,07,2,4.224822
41005023401,2014,08,16,57.7710992
41005023401,2014,09,11,92.2417442
41005023401,2015,04,6,12.3060162
41005023401,2015,05,6,7.937901
41005023401,2015,06,2,7.994224
41005023401,2015,07,6,8.972227
41005023401,2015,08,21,197.2852687
41005023401,2015,09,4,9.2365963
41005023401,2015,10,1,1.103941
41005023401,2016,05,2,4.60279
41005023401,2016,07,3,2.7134186
41005023401,2016,08,7,10.5551872
41005023401,2017,07,11,9.5949439
41005023401,2017,08,24,289.7297561
41005023401,2017,09,15,394.10308
41005023401,2017,10,2,0.43171437
41005023401,2017,12,4,20.967506
41005023401,2018,06,2,5.4809559
41005023401,2018,07,10,24.2461489
41005023401,2018,08,25,325.3396011244
41005023401,2018,09,4,16.1894221
41005023401,2018,10,2,15.220081
41005023401,2018,11,4,20.224228
41005023401,2019,05,3,6.752087
41005023401,2019,06,6,5.1489962
41005023401,2019,07,12,8.7939458
41005023401,2019,08,6,14.8069318
41005023401,2019,09,2,2.8721009
41005023401,2019,10,3,5.6511774
41005023401,2019,11,1,3.546765
41005023401,2019,12,1,12.29005
41005023401,2020,07,10,21.9581796
41005023401,2020,08,11,14.84217156
41005023401,2020,09,24,2058.2404287
41005023401,2020,10,7,44.777966
41005023401,2020,11,3,7.5120725
41005023500,2013,05,2,5.200585
41005023500,2013,07,9,12.6518685
41005023500,2013,08,14,47.119159
41005023500,2013,09,1,3.401968
41005023500,2013,10,2,4.525554
41005023500,2014,04,1,1.140801
41005023500,2014,05,2,1.9808535
41005023500,2014,07,3,5.1643997
41005023500,2014,08,17,59.9463652
41005023500,2014,09,10,100.789043
41005023500,2015,04,6,14.043202
41005023500,2015,05,6,7.9969183
41005023500,2015,06,2,7.926791
41005023500,2015,07,7,9.6075253
41005023500,2015,08,22,212.296498
41005023500,2015,09,4,9.4782387
41005023500,2015,10,1,1.134473
41005023500,2016,05,2,4.298905
41005023500,2016,07,3,2.0274073
41005023500,2016,08,7,12.4683789
41005023500,2016,09,1,0.4181907
41005023500,2017,07,12,11.9093273
41005023500,2017,08,24,294.8745032
41005023500,2017,09,15,407.260405
41005023500,2017,10,2,0.85511104
41005023500,2017,12,4,20.063518
41005023500,2018,06,2,4.9963717
41005023500,2018,07,10,23.2667059
41005023500,2018,08,25,339.58478157
41005023500,2018,09,4,15.4389723
41005023500,2018,10,3,15.2286764
41005023500,2018,11,5,24.287408
41005023500,2018,12,1,1.113077
41005023500,2019,05,3,7.024413
41005023500,2019,06,6,4.8626616
41005023500,2019,07,13,11.1973736
41005023500,2019,08,6,15.1308711
41005023500,2019,09,3,4.2258717
41005023500,2019,10,4,9.652125
41005023500,2019,11,1,1.210016
41005023500,2019,12,2,15.274202
41005023500,2020,07,11,21.687451116
41005023500,2020,08,11,16.2863479
41005023500,2020,09,24,2191.80797964
41005023500,2020,10,7,48.829075
41005023500,2020,11,4,13.470586
41005023600,2013,05,2,4.89792
41005023600,2013,07,9,13.36550518
41005023600,2013,08,14,37.69846853
41005023600,2013,09,1,3.043619
41005023600,2013,10,5,10.224768
41005023600,2014,01,1,0.3003598
41005023600,2014,04,1,1.124608
41005023600,2014,05,2,1.1728573
41005023600,2014,07,3,7.317009
41005023600,2014,08,17,59.8107344
41005023600,2014,09,13,114.2921861
41005023600,2015,04,6,13.2600857
41005023600,2015,05,6,7.4818367
41005023600,2015,06,2,7.938776
41005023600,2015,07,8,10.4412363
41005023600,2015,08,22,211.6843569
41005023600,2015,09,4,9.4745058
41005023600,2015,10,1,1.010376
41005023600,2016,05,2,2.888292
41005023600,2016,07,2,1.5983223
41005023600,2016,08,7,12.3819549
41005023600,2016,09,2,2.3649106
41005023600,2017,07,12,12.2395849
41005023600,2017,08,25,321.3815817
41005023600,2017,09,15,386.838754
41005023600,2017,10,2,3.7420485
41005023600,2017,12,4,21.97986
41005023600,2018,06,2,4.301758
41005023600,2018,07,10,21.6886412
41005023600,2018,08,27,317.84584452
41005023600,2018,09,5,19.3427819
41005023600,2018,10,3,14.8776461
41005023600,2018,11,5,30.059201
41005023600,2018,12,2,5.4733576
41005023600,2019,05,4,7.57741828
41005023600,2019,06,5,4.0312841
41005023600,2019,07,14,12.51253817
41005023600,2019,08,7,13.94272466
41005023600,2019,09,2,3.52285
41005023600,2019,10,4,11.467515
41005023600,2019,11,1,0.1714805
41005023600,2019,12,2,18.551242
41005023600,2020,07,11,21.50105394
41005023600,2020,08,11,15.9768209
41005023600,2020,09,24,2562.2368843
41005023600,2020,10,7,52.199924
41005023600,2020,11,5,18.0320048
41005023600,2020,12,1,3.747327
41005023800,2013,05,2,4.622189
41005023800,2013,07,9,11.2979707
41005023800,2013,08,13,22.33441565
41005023800,2013,09,1,2.014832
41005023800,2013,10,5,16.9152046
41005023800,2014,01,2,4.9428738
41005023800,2014,04,1,1.283455
41005023800,2014,05,2,2.559425
41005023800,2014,07,3,6.9621142
41005023800,2014,08,19,56.53952634
41005023800,2014,09,10,87.8202306
41005023800,2015,04,6,11.7293638
41005023800,2015,05,6,7.3316978
41005023800,2015,06,2,5.276704
41005023800,2015,07,9,7.9853731
41005023800,2015,08,24,191.53258199
41005023800,2015,09,4,9.7478655
41005023800,2015,10,1,0.5122162
41005023800,2016,05,1,1.041602
41005023800,2016,07,2,1.4949804
41005023800,2016,08,7,10.0254779
41005023800,2016,09,3,1.2256945
41005023800,2017,07,12,7.8605052
41005023800,2017,08,24,316.3982962
