period,plantCode,plantName,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,gross.generation,gross.generation.units,sector,entityid,entityName,balancing_authority_code,balancing.authority.name,status,gen_cap,operating.year.month,geometry,intersection,geoid,long,lat
2013-04,57849,Green Acres Solar Facility 1,SUN,Solar,CA,California,PV,445.58,megawatthours,ipp-non-chp,57177,SEAI Elk Grove LLC,BANC,Balancing Authority of Northern California,OP,3,2012-09,-121.464676|38.282021,6441,06067009900,-121.464676,38.282021
2013-04,57850,Green Acres Solar Facility 2,SUN,Solar,CA,California,PV,146.31,megawatthours,ipp-non-chp,57177,SEAI Elk Grove LLC,BANC,Balancing Authority of Northern California,OP,1,2012-09,-121.461264|38.28357,6441,06067009900,-121.461264,38.28357
2013-04,57856,Univ of California San Diego Solar,SUN,Solar,CA,California,PV,126.43,megawatthours,commercial-non-chp,56918,University of California San Diego,CISO,California Independent System Operator,OP,1.2,2008-12,-117.238927|32.874379,3998,06073008305,-117.238927,32.874379
2013-04,57860,Industry MetroLink PV 1,SUN,Solar,CA,California,PV,214.08,megawatthours,electric-utility,57194,City of Industry,CISO,California Independent System Operator,OP,1.5,2012-04,-117.845603|34.008661,5318,06037403312,-117.845603,34.008661
2013-04,57870,Castle Rock Vineyards,SUN,Solar,CA,California,PV,126.23,megawatthours,commercial-non-chp,57213,Castle Rock Cooling,CISO,California Independent System Operator,OP,1,2010-09,-119.110556|35.801111,4499,06107004300,-119.110556,35.801111
2013-04,57871,2555 E Olympic Bl,SUN,Solar,CA,California,PV,125.96,megawatthours,commercial-non-chp,11208,Los Angeles Department of Water & Power,LDWP,Los Angeles Department of Water and Power,OP,1,2012-03,-118.224167|34.026944,7632,06037206050,-118.224167,34.026944
2014-06,57891,Guernsey Solar Station,SUN,Solar,CA,California,PV,5105.04,megawatthours,electric-utility,14328,Pacific Gas & Electric Co.,CISO,California Independent System Operator,OP,20,2013-08,-119.650556|36.163889,3885,06031001200,-119.650556,36.163889
2014-06,57892,Gates Solar Station,SUN,Solar,CA,California,PV,5249.82,megawatthours,electric-utility,14328,Pacific Gas & Electric Co.,CISO,California Independent System Operator,OP,20,2013-06,-120.114167|36.176389,9114,06019007801,-120.114167,36.176389
2013-04,57895,Improvement Dst No. 4,SUN,Solar,CA,California,PV,128.89,megawatthours,commercial-non-chp,57262,Kern County Water Agency,CISO,California Independent System Operator,OP,1.1,2009-01,-119.038611|35.402778,9083,06029000400,-119.038611,35.402778
2015-06,57900,Solar Photovoltaic Project #48,SUN,Solar,CA,California,PV,973.65,megawatthours,electric-utility,17609,Southern California Edison Co,CISO,California Independent System Operator,OP,5,2015-02,-117.228056|34.081111,4419,06071007800,-117.228056,34.081111
2013-04,57904,San Antonio West Solar Rooftop,SUN,Solar,CA,California,PV,215.74,megawatthours,ipp-non-chp,57273,SS San Antonio West LLC,CISO,California Independent System Operator,OP,1.5,2012-08,-117.659059|33.965617,5950,06071000115,-117.659059,33.965617
2014-06,57933,Solar Star California II LLC,SUN,Solar,CA,California,PV,478.75,megawatthours,ipp-non-chp,58101,Solar Star California II LLC,BANC,Balancing Authority of Northern California,OP,2,2012-08,-121.47528|38.516389,9365,06067004501,-121.47528,38.516389
2015-06,57959,Desert Green Solar Farm LLC,SUN,Solar,CA,California,PV,1585.41,megawatthours,ipp-non-chp,49893,Invenergy Services LLC,CISO,California Independent System Operator,OP,6.3,2014-11,-116.34805|33.27055,3549,06073021000,-116.34805,33.27055
2014-04,57970,Butte College Main Campus Solar,SUN,Solar,CA,California,PV,497.42,megawatthours,commercial-non-chp,57345,Butte-Glenn Community College District,CISO,California Independent System Operator,OP,3.5,2011-07,-121.644167|39.648056,6759,06007002200,-121.644167,39.648056
2013-04,57982,Meridian Vineyards,SUN,Solar,CA,California,PV,128.29,megawatthours,ipp-non-chp,57354,X-Elio North America Inc,CISO,California Independent System Operator,OP,1.1,2010-12,-120.566944|35.670278,3368,06079010300,-120.566944,35.670278
2014-06,57993,"Desert Sunlight 300, LLC",SUN,Solar,CA,California,PV,48409,megawatthours,ipp-non-chp,58289,"NextEra Energy Desert Sunlight 300, LLC",CISO,California Independent System Operator,OP,313.7,2013-11,-115.393889|33.823056,2361,06065046900,-115.393889,33.823056
2013-04,58002,Alpaugh North,SUN,Solar,CA,California,PV,3433.45,megawatthours,ipp-non-chp,56769,Consolidated Edison Development Inc.,CISO,California Independent System Operator,OP,20,2012-12,-119.442778|35.9025,4499,06107004300,-119.442778,35.9025
2013-04,58003,Alpaugh 50,SUN,Solar,CA,California,PV,13072,megawatthours,ipp-non-chp,56769,Consolidated Edison Development Inc.,CISO,California Independent System Operator,OP,50,2012-12,-119.435278|35.898333,4499,06107004300,-119.435278,35.898333
2013-04,58028,IKEA Tejon 345,SUN,Solar,CA,California,PV,202.71,megawatthours,commercial-non-chp,57389,IKEA Property Inc,CISO,California Independent System Operator,OP,1.5,2011-04,-118.946944|34.975278,4176,06029003306,-118.946944,34.975278
2013-04,58034,Nickel 1 Solar Facility,SUN,Solar,CA,California,PV,220.07,megawatthours,ipp-non-chp,57405,NLH1 Solar LLC,CISO,California Independent System Operator,OP,1.5,2012-11,-119.716512|35.647295,7660,06029004500,-119.716512,35.647295
2013-04,58039,RET  Modesto Solar,SUN,Solar,CA,California,PV,7238,megawatthours,ipp-non-chp,60898,Axium US Solar Holdings LLC,CISO,California Independent System Operator,OP,25,2012-12,-120.995556|37.734167,6574,06099000501,-120.995556,37.734167
2015-06,58056,MillerCoors Irwindale Brewery,SUN,Solar,CA,California,PV,277.42,megawatthours,industrial-non-chp,57435,MillerCoors Irwindale Brewery,CISO,California Independent System Operator,OP,2.5,2015-03,-117.938333|34.121667,6045,06037404600,-117.938333,34.121667
2013-04,58062,Imperial Valley Solar Company 1 LLC,SUN,Solar,CA,California,PV,3626.38,megawatthours,ipp-non-chp,57439,Imperial Valley Solar Company 1 LLC,IID,Imperial Irrigation District,OP,23,2012-06,-115.496667|33.245833,9344,06025010101,-115.496667,33.245833
2013-04,58073,SEPV 1,SUN,Solar,CA,California,PV,361.52,megawatthours,ipp-non-chp,57354,X-Elio North America Inc,CISO,California Independent System Operator,OP,2,2012-05,-117.939444|34.618861,6488,06037910001,-117.939444,34.618861
2013-04,58074,SEPV 2,SUN,Solar,CA,California,PV,305.66,megawatthours,ipp-non-chp,57354,X-Elio North America Inc,CISO,California Independent System Operator,OP,2,2012-06,-116.152778|34.174167,5059,06071010416,-116.152778,34.174167
2013-04,58076,Edwards Air Force Base,SUN,Solar,CA,California,PV,170.05,megawatthours,ipp-non-chp,59622,"Ahana Renewables, LLC",CISO,California Independent System Operator,OP,3,2011-12,-117.9206|34.9077,8866,06029005700,-117.9206,34.9077
2013-04,58086,Intel Folsom,SUN,Solar,CA,California,PV,119.11,megawatthours,ipp-non-chp,60947,Tesla Inc.,BANC,Balancing Authority of Northern California,OP,1,2010-07,-121.172999|38.645119,8952,06067008504,-121.172999,38.645119
2013-04,58118,La Joya Del Sol,SUN,Solar,CA,California,PV,247.6,megawatthours,ipp-non-chp,57354,X-Elio North America Inc,CISO,California Independent System Operator,OP,1.5,2012-12,-119.7975|36.678611,5919,06019001800,-119.7975,36.678611
2013-04,58119,Depot Park Solar System,SUN,Solar,CA,California,PV,462.61,megawatthours,ipp-non-chp,57497,Golden State Energy LLC,BANC,Balancing Authority of Northern California,OP,3,2010-12,-121.398333|38.515,6882,06067009201,-121.398333,38.515
2014-03,58148,RE Kansas South LLC,SUN,Solar,CA,California,PV,3878.1,megawatthours,ipp-non-chp,58111,RE Kansas South LLC,CISO,California Independent System Operator,OP,20,2013-06,-119.834167|36.226111,3897,06031001601,-119.834167,36.226111
2013-04,58149,TA-High Desert LLC,SUN,Solar,CA,California,PV,3124.71,megawatthours,ipp-non-chp,58112,TA-High Desert LLC,CISO,California Independent System Operator,OP,20,2013-03,-118.304722|34.708889,9050,06037900900,-118.304722,34.708889
2013-05,58169,CSUF Trigeneration,SUN,Solar,CA,California,PV,133.45,megawatthours,commercial-chp,58104,California State University at Fullerton,CISO,California Independent System Operator,OP,4.3,2012-01,-117.88656|33.880638,7038,06059011504,-117.88656,33.880638
2013-05,58170,Crafton Hills College Solar Farm,SUN,Solar,CA,California,PV,201.41,megawatthours,commercial-non-chp,58140,San Bernardino Comm College Dist,CISO,California Independent System Operator,OP,1.3,2012-06,-117.098889|34.043056,7929,06071008706,-117.098889,34.043056
2014-06,58202,RE Victor Phelan Solar One LLC,SUN,Solar,CA,California,PV,5680.97,megawatthours,ipp-non-chp,57354,X-Elio North America Inc,CISO,California Independent System Operator,OP,20,2013-12,-117.47753|34.51231,6101,06071009117,-117.47753,34.51231
2014-06,58204,Grassland 3&4 Solar Project,SUN,Solar,CA,California,PV,484.92,megawatthours,ipp-non-chp,56751,Yolo County of,CISO,California Independent System Operator,OP,2.5,2013-07,-121.694167|38.500278,5471,06113010401,-121.694167,38.500278
2013-05,58206,West Gates Solar Station,SUN,Solar,CA,California,PV,1230.5,megawatthours,electric-utility,14328,Pacific Gas & Electric Co.,CISO,California Independent System Operator,OP,10,2013-05,-120.1325|36.142222,9114,06019007801,-120.1325,36.142222
2014-06,58217,Grassland 1&2 Solar Project,SUN,Solar,CA,California,PV,508.72,megawatthours,ipp-non-chp,56751,Yolo County of,CISO,California Independent System Operator,OP,2.5,2013-07,-121.694167|38.500278,5471,06113010401,-121.694167,38.500278
2014-06,58226,Newberry Solar 1 LLC,SUN,Solar,CA,California,PV,381.68,megawatthours,ipp-non-chp,58197,Newberry Solar 1 LLC,CISO,California Independent System Operator,OP,1.5,2013-12,-116.683108|34.853581,2452,06071010300,-116.683108,34.853581
2014-06,58227,SEPV9 Power Plant,SUN,Solar,CA,California,PV,2868.31,megawatthours,ipp-non-chp,58198,"Highlander Solar 2, LLC",CISO,California Independent System Operator,OP,9,2013-06,-116.090278|34.192222,5059,06071010416,-116.090278,34.192222
2013-05,58232,Tahquitz High School,SUN,Solar,CA,California,PV,137.19,megawatthours,commercial-non-chp,58661,"Sustainable Power Group, LLC",CISO,California Independent System Operator,OP,1,2012-09,-117.0175|33.767222,4951,06065043504,-117.0175,33.767222
2014-06,58234,SEPV 8,SUN,Solar,CA,California,PV,2942,megawatthours,ipp-non-chp,58211,"Highlander Solar 1, LLC",CISO,California Independent System Operator,OP,12,2013-06,-116.1525|34.171944,5059,06071010416,-116.1525,34.171944
2013-05,58244,West Valley High School Solar,SUN,Solar,CA,California,PV,113.92,megawatthours,commercial-non-chp,58661,"Sustainable Power Group, LLC",CISO,California Independent System Operator,OP,1,2012-09,-117.009722|33.719722,6052,06065043317,-117.009722,33.719722
2013-05,58248,Pierce College,SUN,Solar,CA,California,PV,269,megawatthours,commercial-non-chp,57276,Los Angeles Community College District,LDWP,Los Angeles Department of Water and Power,OP,1.9,2013-01,-118.574722|34.183611,2717,06037134905,-118.574722,34.183611
2015-06,58249,VA Sepulveda Ambulatory Care Center,SUN,Solar,CA,California,PV,676.09,megawatthours,commercial-non-chp,59553,VA Sepulveda Ambulatory Care Center,LDWP,Los Angeles Department of Water and Power,OP,3.5,2014-10,-118.483333|34.248889,9433,06037117202,-118.483333,34.248889
2014-06,58253,CBS Television City,SUN,Solar,CA,California,PV,288.57,megawatthours,commercial-non-chp,61247,"CBS Broadcasting, Inc.",LDWP,Los Angeles Department of Water and Power,OP,1.6,2013-07,-118.36|34.075,3837,06037214501,-118.36,34.075
2013-05,58261,FAA NorCal TRACON,SUN,Solar,CA,California,PV,156.13,megawatthours,ipp-non-chp,58238,Enfinity NorCal 1 FAA LLC,BANC,Balancing Authority of Northern California,OP,1,2012-12,-121.257556|38.559533,6881,06067008801,-121.257556,38.559533
2015-06,58289,Venable Solar 1,SUN,Solar,CA,California,PV,299.82,megawatthours,ipp-non-chp,59455,"Venable Solar, LLC",CISO,California Independent System Operator,OP,1.5,2015-04,-114.571667|33.598889,4764,06065046200,-114.571667,33.598889
2015-06,58290,Venable Solar 2,SUN,Solar,CA,California,PV,345.22,megawatthours,ipp-non-chp,59455,"Venable Solar, LLC",CISO,California Independent System Operator,OP,1.5,2015-04,-114.571667|33.597222,4764,06065046200,-114.571667,33.597222
2014-06,58304,Kingsburg Solar,SUN,Solar,CA,California,PV,832.99,megawatthours,ipp-non-chp,58269,Tulare PV II LLC,CISO,California Independent System Operator,OP,3.7,2013-12,-119.540278|36.505278,9538,06107000301,-119.540278,36.505278
2014-06,58306,Exeter Solar,SUN,Solar,CA,California,PV,753.42,megawatthours,ipp-non-chp,58268,Tulare PV I LLC,CISO,California Independent System Operator,OP,3.5,2014-02,-119.128581|36.2675,4554,06107001400,-119.128581,36.2675
2014-06,58307,Ivanhoe Solar,SUN,Solar,CA,California,PV,743.96,megawatthours,ipp-non-chp,58268,Tulare PV I LLC,CISO,California Independent System Operator,OP,3.5,2014-01,-119.255|36.3875,4540,06107000800,-119.255,36.3875
2014-06,58308,Lindsay Solar,SUN,Solar,CA,California,PV,858.22,megawatthours,ipp-non-chp,58268,Tulare PV I LLC,CISO,California Independent System Operator,OP,4,2014-01,-119.133889|36.211944,9410,06107002500,-119.133889,36.211944
2014-06,58309,Porterville Solar,SUN,Solar,CA,California,PV,772.61,megawatthours,ipp-non-chp,58268,Tulare PV I LLC,CISO,California Independent System Operator,OP,3.5,2014-01,-119.039722|36.102778,6106,06107003502,-119.039722,36.102778
2014-06,58354,Radiance Solar 4,SUN,Solar,CA,California,PV,399.2,megawatthours,ipp-non-chp,58309,Radiance Solar LLC,CISO,California Independent System Operator,OP,1.5,2013-07,-118.288056|34.665556,8729,06037901205,-118.288056,34.665556
2014-06,58355,Radiance Solar 5,SUN,Solar,CA,California,PV,389.94,megawatthours,ipp-non-chp,58309,Radiance Solar LLC,CISO,California Independent System Operator,OP,1.5,2013-07,-118.286944|34.665556,8729,06037901205,-118.286944,34.665556
2013-06,58366,Atwell Island,SUN,Solar,CA,California,PV,4256,megawatthours,ipp-non-chp,58355,SPS Atwell Island LLC,CISO,California Independent System Operator,OP,20.2,2013-03,-119.510833|35.895,4499,06107004300,-119.510833,35.895
2013-06,58370,Gridley Main,SUN,Solar,CA,California,PV,214.21,megawatthours,ipp-non-chp,58358,Light Beam Power Co LLC,CISO,California Independent System Operator,OP,1,2013-03,-121.684167|39.373333,4226,06007003400,-121.684167,39.373333
2014-06,58371,Gridley Main Two,SUN,Solar,CA,California,PV,533.51,megawatthours,ipp-non-chp,58358,Light Beam Power Co LLC,CISO,California Independent System Operator,OP,2.5,2013-04,-121.681667|39.373333,4226,06007003400,-121.681667,39.373333
2014-06,58373,White River Solar,SUN,Solar,CA,California,PV,5914.45,megawatthours,ipp-non-chp,56769,Consolidated Edison Development Inc.,CISO,California Independent System Operator,OP,20,2013-07,-119.4625|35.871389,4499,06107004300,-119.4625,35.871389
2014-06,58374,Corcoran Solar,SUN,Solar,CA,California,PV,5644.5,megawatthours,ipp-non-chp,56769,Consolidated Edison Development Inc.,CISO,California Independent System Operator,OP,20,2013-08,-119.573333|36.138333,3885,06031001200,-119.573333,36.138333
2013-06,58376,Oakley Solar Project,SUN,Solar,CA,California,PV,201.21,megawatthours,ipp-non-chp,58363,Oakley Solar Project LLC,CISO,California Independent System Operator,OP,1.5,2013-06,-121.747778|38.001667,2701,06013302005,-121.747778,38.001667
2014-06,58388,Solar Star 1,SUN,Solar,CA,California,PV,42347,megawatthours,ipp-non-chp,59873,"Solar Star California XIX, LLC",CISO,California Independent System Operator,OP,318,2015-06,-118.4036|34.8181,7484,06037901209,-118.4036,34.8181
2014-06,58389,Solar Star 2,SUN,Solar,CA,California,PV,47059,megawatthours,ipp-non-chp,59872,"Solar Star California XX, LLC",CISO,California Independent System Operator,OP,279,2014-03,-118.352778|34.848611,7885,06029005506,-118.352778,34.848611
2014-06,58398,Heber Solar,SUN,Solar,CA,California,PV,2728.21,megawatthours,ipp-non-chp,60898,Axium US Solar Holdings LLC,IID,Imperial Irrigation District,OP,10.9,2014-05,-115.540556|32.7125,9094,06025011900,-115.540556,32.7125
2015-06,58417,Lone Valley Solar Park I LLC,SUN,Solar,CA,California,PV,2581.15,megawatthours,ipp-non-chp,58413,Lone Valley Solar Park I LLC,CISO,California Independent System Operator,OP,10,2014-12,-116.865517|34.398059,4042,06071012103,-116.865517,34.398059
2015-06,58418,Victor Dry Farm Ranch A,SUN,Solar,CA,California,PV,830.79,megawatthours,ipp-non-chp,58661,"Sustainable Power Group, LLC",CISO,California Independent System Operator,OP,5,2015-06,-117.466667|34.501111,8707,06071009118,-117.466667,34.501111
2015-06,58419,Victor Dry Farm Ranch B,SUN,Solar,CA,California,PV,822.49,megawatthours,ipp-non-chp,58661,"Sustainable Power Group, LLC",CISO,California Independent System Operator,OP,5,2015-06,-117.471111|34.497778,8707,06071009118,-117.471111,34.497778
2013-04,58422,CSU Northridge Plant,SUN,Solar,CA,California,PV,52.61,megawatthours,commercial-chp,58416,"California State University, Northridge",LDWP,Los Angeles Department of Water and Power,OP,0.6,2005-04,-118.530556|34.243333,3905,06037115103,-118.530556,34.243333
2014-06,58430,Centinela Solar Energy,SUN,Solar,CA,California,PV,54325,megawatthours,ipp-non-chp,58427,Centinela Solar Energy LLC,CISO,California Independent System Operator,OP,174.8,2013-07,-115.647778|32.686944,9094,06025011900,-115.647778,32.686944
2014-06,58445,Arrache 4006,SUN,Solar,CA,California,PV,535.71,megawatthours,ipp-non-chp,58440,CD US Solar MT 2 LLC,CISO,California Independent System Operator,OP,2,2013-08,-118.051111|34.655,8728,06037900201,-118.051111,34.655
